name,f1,f2,seq,disc_freq,cal_freq,disc_win,cal_win,disc_mean,cal_mean,disc_pf,cal_pf
TSI<=-0.05|BB>=0.065|HL_RECLAIM,-0.05,0.065,HL_RECLAIM,0.9099616858237547,0.4794783275795934,48.421052631578945,28.000000000000004,0.44012128867963674,-1.1791035941403099,1.286226681319819,0.5079241527226546
TSI<=-0.05|BB>=0.065|MACD_STOCH_TURN,-0.05,0.065,MACD_STOCH_TURN,1.446360153256705,1.1315688530878405,56.29139072847682,44.06779661016949,1.0951916385630365,-0.1944636822607601,1.775848743537371,0.895408140632256
TSI<=-0.05|BB>=0.065|MOTION_HL,-0.05,0.065,MOTION_HL,1.0344827586206895,0.5370157268891446,47.22222222222222,28.57142857142857,0.1593548201576376,-1.8144251877202575,1.0905139880178059,0.377567285286515
TSI<=-0.05|BB>=0.065|PULLBACK_REBOUND,-0.05,0.065,PULLBACK_REBOUND,2.231800766283525,3.3179900268507865,60.94420600858369,46.82080924855491,1.543360625600398,-0.19092758994632056,2.063988930916755,0.9057824204087929
TSI<=-0.05|BB>=0.055|SEQ_B,-0.05,0.055,SEQ_B,0.38314176245210724,0.5561948599923283,60.0,41.37931034482759,1.4714846998464495,-2.2616460470178916,1.9805794251273938,0.44445009434936816
TSI<=-0.05|BB>=0.055|HL_RECLAIM,-0.05,0.055,HL_RECLAIM,1.2547892720306513,0.6712696586114307,48.854961832061065,42.857142857142854,0.7535997918383669,-0.6715235296247956,1.518774630941412,0.6596832235582258
TSI<=-0.05|BB>=0.055|MACD_STOCH_TURN,-0.05,0.055,MACD_STOCH_TURN,1.867816091954023,1.5343306482546988,54.871794871794876,50.0,1.0634912197513202,-0.061776890688208116,1.7527226619178593,0.9650977162616258
TSI<=-0.05|BB>=0.055|MOTION_HL,-0.05,0.055,MOTION_HL,1.5134099616858236,0.728807057920982,48.10126582278481,42.10526315789473,0.4843499138094779,-1.1797273405138764,1.3024953595707778,0.5061729133979699
TSI<=-0.05|BB>=0.055|PULLBACK_REBOUND,-0.05,0.055,PULLBACK_REBOUND,2.911877394636015,4.200230149597238,59.86842105263158,50.2283105022831,1.5408022145893248,0.3971465133616739,2.1093831728987382,1.2141862164329287
TSI<=-0.05|BB>=0.045|SEQ_B,-0.05,0.045,SEQ_B,0.45977011494252873,0.6137322593018796,56.25,40.625,0.9286148035567313,-2.0355562873362962,1.5383933471408058,0.4771862903307728
TSI<=-0.05|BB>=0.045|HL_RECLAIM,-0.05,0.045,HL_RECLAIM,1.532567049808429,0.8630609896432682,45.0,37.77777777777778,0.34583006347122547,-1.1131539683390694,1.2174348207488934,0.49360696825926204
TSI<=-0.05|BB>=0.045|MACD_STOCH_TURN,-0.05,0.045,MACD_STOCH_TURN,2.231800766283525,1.9179133103183736,51.072961373390555,46.0,0.6918587363891959,-0.39986452399719935,1.4552074345061723,0.7901157221177996
TSI<=-0.05|BB>=0.045|MOTION_HL,-0.05,0.045,MOTION_HL,1.8295019157088122,0.9781357882623706,45.0261780104712,35.294117647058826,0.16642738723873005,-1.5985958321823766,1.098374694311629,0.3764376673354862
TSI<=-0.05|BB>=0.045|PULLBACK_REBOUND,-0.05,0.045,PULLBACK_REBOUND,3.304597701149425,4.813962408899117,58.26086956521739,48.60557768924303,1.2861042141903432,0.3945955530216557,1.8511377177007218,1.2077651346521703
TSI<=0|BB>=0.0942267|SEQ_B,0.0,0.0942267,SEQ_B,0.19157088122605362,0.3068661296509398,80.0,56.25,3.3769179959927014,1.1570697480145669,8.90491776704277,1.652792743480522
TSI<=0|BB>=0.0942267|MACD_STOCH_TURN,0.0,0.0942267,MACD_STOCH_TURN,0.9291187739463601,0.4411200613732259,54.63917525773196,69.56521739130434,1.0360361710990063,2.6762778269485126,1.7879704064224162,5.5518817649039
TSI<=0|BB>=0.0942267|PULLBACK_REBOUND,0.0,0.0942267,PULLBACK_REBOUND,1.4080459770114941,2.1480629075565782,65.98639455782312,62.5,1.8524300207598123,1.1834002619654391,2.461287917472674,1.887510124852663
TSI<=0|BB>=0.085|SEQ_B,0.0,0.085,SEQ_B,0.210727969348659,0.34522439585730724,72.72727272727273,50.0,2.6119281772797445,0.6494570093022435,4.086095377466358,1.3322714571825658
TSI<=0|BB>=0.085|HL_RECLAIM,0.0,0.085,HL_RECLAIM,0.632183908045977,0.24932873034138855,45.45454545454545,38.46153846153847,-0.17993794901680354,0.6592041662153822,0.8904373236741698,1.6355224757978388
TSI<=0|BB>=0.085|MACD_STOCH_TURN,0.0,0.085,MACD_STOCH_TURN,1.0057471264367817,0.5178365937859609,55.23809523809524,62.96296296296296,1.0274887148968666,2.1247661353761877,1.785471437120697,3.839673294574989
TSI<=0|BB>=0.085|MOTION_HL,0.0,0.085,MOTION_HL,0.6992337164750958,0.24932873034138855,43.83561643835616,38.46153846153847,-0.4057829923462627,0.6592041662153822,0.7702634021612055,1.6355224757978388
TSI<=0|BB>=0.085|PULLBACK_REBOUND,0.0,0.085,PULLBACK_REBOUND,1.5134099616858236,2.397391637897967,64.55696202531645,56.8,1.7321618708556905,0.8563860884421133,2.3427523032534294,1.603678322928128
TSI<=0|BB>=0.075|SEQ_B,0.0,0.075,SEQ_B,0.22988505747126436,0.46029919447640966,75.0,37.5,2.9312240175788964,-2.6642576147062154,4.778206447979109,0.42298347143993736
TSI<=0|BB>=0.075|HL_RECLAIM,0.0,0.075,HL_RECLAIM,0.7088122605363985,0.364403528960491,45.94594594594595,26.31578947368421,-0.2602906566653203,-1.5494933261855637,0.8369157566159935,0.42828066425119893
TSI<=0|BB>=0.075|MACD_STOCH_TURN,0.0,0.075,MACD_STOCH_TURN,1.1494252873563218,0.7863444572305331,55.833333333333336,41.46341463414634,0.8027951371856975,-0.40525712281747434,1.6177445539634523,0.8235894706950151
