rule,parts,train_n,cal_n,train_net,cal_net,train_win,cal_win,train_h1,cal_h1,train_exc,cal_exc,conservative_net,score
M15_POS6 & H4_NET_POS & H4_FAMILIES_3P,3,1127,590,-0.25547286198531594,-0.45124255815201203,41.79236912156167,40.847457627118644,64.68500443655724,58.98305084745763,0.3214091328164974,-0.2295571273287316,-0.45124255815201203,-0.45353812942529936
BTC4_RISING & BTC4_PRICE1_POS & LEAD_RSI,3,1623,1071,-0.2727411435789263,-0.4516277727785791,41.096734442390634,41.45658263305322,73.01293900184844,69.65452847805788,0.27612899754852027,-0.22660908365154522,-0.4516277727785791,-0.45389386361509454
M15_POS6 & BTC4_NET_POS & H4_FAMILIES_3P,3,1091,586,-0.1763169708229466,-0.45180363534011325,42.896425297891845,40.784982935153586,65.53620531622364,59.044368600682596,0.4023136004018776,-0.25771614191719455,-0.45180363534011325,-0.4543807967592852
STOCH_M00P & H1_RISE_NEG & BTC4_RISING,3,808,475,-0.0042550365048519305,-0.4519748979408632,44.554455445544555,39.78947368421053,71.78217821782178,68.21052631578948,0.5738423754104782,-0.25425158667270986,-0.4519748979408632,-0.4545174138075903
M15_POS6 & LEAD_WPR & LEAD_STOCH,3,461,243,-0.301669958397061,-0.45178445621427943,39.91323210412148,41.1522633744856,74.83731019522777,72.0164609053498,0.26803587974336057,-0.2997213640807458,-0.45178445621427943,-0.4547816698550869
M15_POS6 & LEAD_KDJ & H4_FAMILIES_3P,3,663,322,-0.45537627907541667,-0.18052710144241732,39.06485671191554,46.8944099378882,73.30316742081448,70.4968944099379,0.05252334658042243,0.0630875442085834,-0.45537627907541667,-0.4548510456096124
H4_NET_POS & BTC4_RISING & BTC4_PRICE1_POS,3,2319,1542,-0.11380174510588376,-0.45279417585639636,43.20827943078913,40.66147859922179,66.40793445450626,60.311284046692606,0.5230930353286205,-0.20835340748618994,-0.45279417585639636,-0.45487770993125826
H4_PRICE1_POS & BTC4_RISING & BTC4_PRICE1_POS,3,2279,1505,-0.10853520656871513,-0.4532154550260326,43.17683194383501,40.26578073089701,66.25713032031592,60.0,0.5253221746193389,-0.18670755911488604,-0.4532154550260326,-0.45508253061718146
M15_POS6 & H4_NET_POS & LEAD_WPR,3,637,321,-0.3941361650848751,-0.4544824406514142,39.71742543171114,41.43302180685358,73.62637362637363,73.20872274143302,0.20310825859781517,-0.10571470212247959,-0.4544824406514142,-0.45553958767263897
M15_POS5 & M15_RECLAIM_HIGH & H4_FAMILIES_4P,3,1617,1010,-0.24639502885447484,-0.4543193198095282,42.2387136672851,41.28712871287129,66.66666666666666,61.28712871287129,0.3729037808308286,-0.14592279894694868,-0.4543193198095282,-0.45577854779899774
M15_POS5 & M15_RECLAIM_HIGH & H4_FAMILIES_3P,3,1676,1038,-0.25872078739695387,-0.45433560755973423,41.8854415274463,41.61849710982659,66.46778042959427,61.27167630057804,0.341262836683728,-0.16600570636202389,-0.45433560755973423,-0.45599566462335445
STOCH_M00P & BTC4_PRICE1_POS & LEAD_GAP6,3,710,397,-0.2454877179003319,-0.4547094038528801,40.563380281690144,39.042821158690174,68.02816901408451,69.77329974811083,0.28698866869982176,-0.15667887174921835,-0.4547094038528801,-0.4562761925703723
M15_POS5 & H4_PRICE1_POS & BTC4_PRICE1_POS,3,2225,1302,-0.17042267037757555,-0.45447361627906663,43.01123595505618,40.2457757296467,65.21348314606742,60.13824884792627,0.472538150595155,-0.19723949815181963,-0.45447361627906663,-0.4564460112605848
M15_POS6 & LEAD_KDJ,2,700,343,-0.45692009730010147,-0.18660549584099487,39.714285714285715,47.521865889212826,73.14285714285714,71.42857142857143,0.02307548857339242,0.03803835861673159,-0.45692009730010147,-0.45668934241436754
M15_POS5 & M15_POS6 & LEAD_KDJ,3,700,343,-0.45692009730010147,-0.18660549584099487,39.714285714285715,47.521865889212826,73.14285714285714,71.42857142857143,0.02307548857339242,0.03803835861673159,-0.45692009730010147,-0.45668934241436754
M15_POS6 & M15_RISING & LEAD_KDJ,3,700,343,-0.45692009730010147,-0.18660549584099487,39.714285714285715,47.521865889212826,73.14285714285714,71.42857142857143,0.02307548857339242,0.03803835861673159,-0.45692009730010147,-0.45668934241436754
M15_POS5 & BTC4_PRICE1_POS & BTC4_FAMILIES_4P,3,2292,1390,-0.13935016488936805,-0.4548073897677604,43.58638743455497,40.647482014388494,66.2303664921466,61.223021582733814,0.46929844119682435,-0.2412060511979059,-0.4548073897677604,-0.4572194502797395
M15_POS6 & H4_PRICE1_POS & BTC4_NET_POS,3,1049,557,-0.16765993115246772,-0.4558294441559197,42.99332697807436,39.85637342908438,65.30028598665396,58.16876122082585,0.43243161774536365,-0.24344490516319764,-0.4558294441559197,-0.4582638932075517
M15_POS5 & M15_ENGULF & H1_RISE_NEG,3,312,178,-0.4598548257614692,0.2232153045124018,39.1025641025641,47.752808988764045,66.34615384615384,70.2247191011236,0.14799316904425658,0.4703171618427074,-0.4598548257614692,-0.4583748940710266
STOCH_M00P & BTC4_FAMILIES_3P & H4_FAMILIES_4P,3,1288,749,0.060286077809082114,-0.4568151969500826,43.55590062111801,40.053404539385845,65.21739130434783,61.28170894526035,0.6411673024924027,-0.1671367742635106,-0.4568151969500826,-0.4584865646927177
M15_POS5 & M15_RECLAIM_HIGH & LEAD_WPR,3,1139,681,-0.2840643752854435,-0.4574181976169802,41.7910447761194,41.70337738619677,72.78314310798947,72.68722466960352,0.2751059955203274,-0.12022669943692305,-0.4574181976169802,-0.4586204646113494
STOCH_M00P & LEAD_GAP6,2,773,411,-0.014715693125463291,-0.4576150947726925,42.5614489003881,39.65936739659367,67.52910737386804,69.34306569343066,0.44422626960499834,-0.1498642527225395,-0.4576150947726925,-0.4591137372999179
M15_RISING & STOCH_M00P & LEAD_GAP6,3,773,411,-0.014715693125463291,-0.4576150947726925,42.5614489003881,39.65936739659367,67.52910737386804,69.34306569343066,0.44422626960499834,-0.1498642527225395,-0.4576150947726925,-0.4591137372999179
STOCH_M00P & H1_NET_NONPOS & LEAD_GAP6,3,773,411,-0.014715693125463291,-0.4576150947726925,42.5614489003881,39.65936739659367,67.52910737386804,69.34306569343066,0.44422626960499834,-0.1498642527225395,-0.4576150947726925,-0.4591137372999179
STOCH_M00P & LEAD_GAP4 & LEAD_GAP6,3,773,411,-0.014715693125463291,-0.4576150947726925,42.5614489003881,39.65936739659367,67.52910737386804,69.34306569343066,0.44422626960499834,-0.1498642527225395,-0.4576150947726925,-0.4591137372999179
M15_HL_HH & STOCH_M00P & H1_PRICE1_NEG,3,670,319,0.36891860281426936,-0.458392756619563,44.62686567164179,40.12539184952978,73.28358208955224,71.15987460815047,0.8762493207522181,-0.07935588807484438,-0.458392756619563,-0.45918631550031147
M15_HL_HH & H1_RISE_NEG & BTC4_FAMILIES_4P,3,1202,724,0.040928447170827484,-0.45730972492981686,44.84193011647255,40.607734806629836,73.12811980033278,67.81767955801105,0.6149096529552126,-0.22715004283893384,-0.45730972492981686,-0.4595812253582062
M15_RECLAIM_HIGH & BTC4_PRICE1_POS & LEAD_RSI,3,1354,802,-0.18669692454042117,-0.45836841358991626,41.432791728212706,42.394014962593516,72.74741506646973,71.571072319202,0.3453436470010569,-0.13553910608174075,-0.45836841358991626,-0.45972380465073365
M15_POS6 & H1_RISE_NEG & H4_NET_POS,3,602,298,-0.4583099357437241,-0.38820021674433797,40.69767441860465,40.26845637583892,74.75083056478405,71.47651006711409,0.06999372144290288,-0.15741688153236488,-0.4583099357437241,-0.4598841045590477
M15_POS6 & H4_PRICE1_POS & LEAD_GAP4,3,759,363,-0.43811637077224447,-0.4576804111121953,38.998682476943344,42.42424242424242,76.4163372859025,73.27823691460054,0.06211051375989241,-0.22630160677194466,-0.4576804111121953,-0.45994342717991477
STOCH_M00P & BTC4_RISING & LEAD_GAP4,3,832,475,0.02690811755125943,-0.45788870911356994,44.59134615384615,40.421052631578945,72.23557692307693,69.6842105263158,0.5489294749430894,-0.2214327977097121,-0.45788870911356994,-0.4601030370906671
M15_POS6 & LEAD_RSI & LEAD_WPR,3,627,323,-0.4587989723352261,-0.4579831329857046,38.91547049441787,42.10526315789473,76.39553429027113,74.30340557275542,0.03745493582765924,-0.1602871929043013,-0.4587989723352261,-0.4604018442642691
STOCH_M00P & H4_RISING & LEAD_GAP6,3,660,363,0.05129635404956082,-0.4590661833985769,43.484848484848484,40.77134986225895,69.84848484848484,69.6969696969697,0.4803324656565885,-0.15808103465433457,-0.4590661833985769,-0.46064699374512025
M15_POS6 & BTC4_FAMILIES_4P,2,1125,612,-0.15495847762645892,-0.4580780341648328,43.46666666666666,40.849673202614376,65.86666666666666,59.64052287581699,0.3828548441724599,-0.2713458142005501,-0.4580780341648328,-0.4607914923068383
M15_POS5 & M15_POS6 & BTC4_FAMILIES_4P,3,1125,612,-0.15495847762645892,-0.4580780341648328,43.46666666666666,40.849673202614376,65.86666666666666,59.64052287581699,0.3828548441724599,-0.2713458142005501,-0.4580780341648328,-0.4607914923068383
M15_POS6 & M15_RISING & BTC4_FAMILIES_4P,3,1125,612,-0.15495847762645892,-0.4580780341648328,43.46666666666666,40.849673202614376,65.86666666666666,59.64052287581699,0.3828548441724599,-0.2713458142005501,-0.4580780341648328,-0.4607914923068383
M15_POS6 & BTC4_FAMILIES_3P & BTC4_FAMILIES_4P,3,1125,612,-0.15495847762645892,-0.4580780341648328,43.46666666666666,40.849673202614376,65.86666666666666,59.64052287581699,0.3828548441724599,-0.2713458142005501,-0.4580780341648328,-0.4607914923068383
M15_POS6 & H4_FAMILIES_4P & BTC4_FAMILIES_4P,3,1025,556,-0.2073535226280631,-0.45848602140893907,42.73170731707317,39.92805755395683,65.65853658536585,58.63309352517986,0.36803912377066406,-0.24770790897434009,-0.45848602140893907,-0.4609631004986825
M15_POS5 & M15_RECLAIM_HIGH & BTC4_NET_POS,3,1647,1036,-0.16063653127368674,-0.45932153512305623,43.2301153612629,41.50579150579151,67.51669702489374,61.67953667953668,0.46665087075067135,-0.18934668890124884,-0.45932153512305623,-0.4612150020120687
M15_RECLAIM_HIGH & H1_NET_NEG & BTC4_PRICE1_POS,3,1092,649,-0.20945329559204764,-0.46013148940092957,41.208791208791204,42.98921417565486,69.59706959706959,69.02927580893683,0.35288610187840824,-0.1536997365523361,-0.46013148940092957,-0.46166848676645295
M15_POS6 & H4_PRICE1_POS & LEAD_KDJ,3,635,303,-0.46228838717313053,-0.17453997690110412,39.05511811023622,46.2046204620462,73.22834645669292,70.29702970297029,0.056305303976968035,0.09831695064763413,-0.46228838717313053,-0.46172533413336087
STOCH_M00P & H4_FAMILIES_3P & BTC4_FAMILIES_3P,3,1331,782,0.07421124022049855,-0.4596962890184874,43.9519158527423,40.153452685421996,65.36438767843727,60.99744245524297,0.6409337576106927,-0.209161004457556,-0.4596962890184874,-0.461787899063063
M15_ENGULF & STOCH_M0PP & H1_NET_NONPOS,3,160,94,-0.46209266852986497,0.02927588950084111,36.875,50.0,69.375,67.02127659574468,0.017912078815179665,0.3123813218972042,-0.46209266852986497,-0.46191354774171317
M15_POS5 & M15_ENGULF & H1_PRICE1_NEG,3,322,189,-0.4637770662457269,0.14121586019108637,38.81987577639752,46.56084656084656,68.94409937888199,73.54497354497354,0.11579126501633445,0.4530631256587397,-0.4637770662457269,-0.46261915359556355
H1_RISE_NEG & BTC4_NET_POS & BTC4_RISING,3,1519,1017,-0.13986827572099014,-0.4605466202938652,43.77880184331797,40.90462143559488,72.7452271231073,67.94493608652901,0.44737143354667874,-0.2482306276316733,-0.4605466202938652,-0.46302892657018196
STOCH_M00P & H4_FAMILIES_4P & BTC4_FAMILIES_4P,3,1203,744,-0.10088401953198822,-0.4614391314965727,41.72901080631754,40.053763440860216,65.7522859517872,61.155913978494624,0.5227150237862631,-0.17740097350770534,-0.4614391314965727,-0.46321314123164975
M15_RECLAIM_HIGH & BTC4_PRICE1_POS & LEAD_FAMILIES_2P,3,1501,879,-0.19390491060974616,-0.4616170885932943,42.038640906062625,43.003412969283275,71.95203197868088,70.53469852104665,0.3739292809658239,-0.16482999854084143,-0.4616170885932943,-0.46326538857870275
M15_POS6 & H4_NET_POS & LEAD_STOCH,3,627,357,-0.3731428665885959,-0.4602558295729066,40.03189792663477,41.73669467787115,69.85645933014354,63.86554621848739,0.22590481671211007,-0.3453899381160972,-0.4602558295729066,-0.4637097289540676
M15_POS5 & M15_ENGULF & LEAD_WPR,3,340,196,-0.4653344810613319,0.042809363160776936,39.11764705882353,45.40816326530612,66.47058823529412,70.91836734693877,0.1542063256801289,0.38405533848703044,-0.4653344810613319,-0.4637924178045306
M15_POS6 & H4_NET_POS & LEAD_GAP4,3,776,382,-0.46224595913924954,-0.3937637411443007,38.91752577319588,44.24083769633508,76.03092783505154,73.56020942408377,0.043942943160292895,-0.16552098402529541,-0.46224595913924954,-0.4639011689795025
M15_POS5 & STOCH_M00P & LEAD_STOCH,3,556,307,-0.22318650540591262,-0.4624379457209702,41.36690647482014,39.413680781758956,69.96402877697841,66.12377850162866,0.43818629887169874,-0.14885960201948695,-0.4624379457209702,-0.46392654174116504
BTC4_RISING & BTC4_PRICE1_POS,2,2452,1625,-0.07922969783389235,-0.46159885719474636,43.882544861337685,40.61538461538461,66.6394779771615,60.73846153846154,0.5230022105057556,-0.23876285303091205,-0.46159885719474636,-0.46398648572505546
M15_RISING & BTC4_RISING & BTC4_PRICE1_POS,3,2452,1625,-0.07922969783389235,-0.46159885719474636,43.882544861337685,40.61538461538461,66.6394779771615,60.73846153846154,0.5230022105057556,-0.23876285303091205,-0.46159885719474636,-0.46398648572505546
BTC4_RISING & BTC4_PRICE1_POS & BTC4_FAMILIES_3P,3,2452,1625,-0.07922969783389235,-0.46159885719474636,43.882544861337685,40.61538461538461,66.6394779771615,60.73846153846154,0.5230022105057556,-0.23876285303091205,-0.46159885719474636,-0.46398648572505546
STOCH_M00P & H4_FAMILIES_3P,2,1361,798,0.06174773885929869,-0.46309320726787556,43.71785451873622,40.6015037593985,65.3930933137399,61.278195488721806,0.6160987471380305,-0.1959636382309794,-0.46309320726787556,-0.46505284365018534
M15_RISING & STOCH_M00P & H4_FAMILIES_3P,3,1361,798,0.06174773885929869,-0.46309320726787556,43.71785451873622,40.6015037593985,65.3930933137399,61.278195488721806,0.6160987471380305,-0.1959636382309794,-0.46309320726787556,-0.46505284365018534
M15_POS6 & H4_FAMILIES_3P,2,1159,608,-0.25118127080380204,-0.4626250058118762,41.673856773080246,41.118421052631575,64.969801553063,59.539473684210535,0.30777874300154856,-0.25118820611625925,-0.4626250058118762,-0.4651368878730388
M15_POS5 & M15_POS6 & H4_FAMILIES_3P,3,1159,608,-0.25118127080380204,-0.4626250058118762,41.673856773080246,41.118421052631575,64.969801553063,59.539473684210535,0.30777874300154856,-0.25118820611625925,-0.4626250058118762,-0.4651368878730388
M15_POS6 & M15_RISING & H4_FAMILIES_3P,3,1159,608,-0.25118127080380204,-0.4626250058118762,41.673856773080246,41.118421052631575,64.969801553063,59.539473684210535,0.30777874300154856,-0.25118820611625925,-0.4626250058118762,-0.4651368878730388
M15_POS5 & BTC4_NET_POS & BTC4_RISING,3,1937,1277,-0.10730342503994958,-0.4628767666881768,43.830665978316986,40.56382145653876,67.16572018585441,60.767423649177765,0.5380998491998716,-0.22671534901642548,-0.4628767666881768,-0.46514392017834105
M15_POS6 & H4_FAMILIES_4P,2,1104,581,-0.22602137691216226,-0.4627815316878367,41.938405797101446,40.44750430292599,65.03623188405797,59.20826161790017,0.3519637815489551,-0.23653048779527783,-0.4627815316878367,-0.4651468365657895
M15_POS5 & M15_POS6 & H4_FAMILIES_4P,3,1104,581,-0.22602137691216226,-0.4627815316878367,41.938405797101446,40.44750430292599,65.03623188405797,59.20826161790017,0.3519637815489551,-0.23653048779527783,-0.4627815316878367,-0.4651468365657895
M15_POS6 & M15_RISING & H4_FAMILIES_4P,3,1104,581,-0.22602137691216226,-0.4627815316878367,41.938405797101446,40.44750430292599,65.03623188405797,59.20826161790017,0.3519637815489551,-0.23653048779527783,-0.4627815316878367,-0.4651468365657895
M15_POS6 & H4_FAMILIES_3P & H4_FAMILIES_4P,3,1104,581,-0.22602137691216226,-0.4627815316878367,41.938405797101446,40.44750430292599,65.03623188405797,59.20826161790017,0.3519637815489551,-0.23653048779527783,-0.4627815316878367,-0.4651468365657895
M15_POS6 & H1_PRICE1_NEG,2,679,339,-0.4648685916292668,-0.3728186517471344,38.88070692194404,43.95280235988201,77.02503681885126,75.81120943952803,-0.03085338557210353,-0.07701072798453114,-0.4648685916292668,-0.46563869890911214
M15_POS5 & M15_POS6 & H1_PRICE1_NEG,3,679,339,-0.4648685916292668,-0.3728186517471344,38.88070692194404,43.95280235988201,77.02503681885126,75.81120943952803,-0.03085338557210353,-0.07701072798453114,-0.4648685916292668,-0.46563869890911214
M15_POS6 & M15_RISING & H1_PRICE1_NEG,3,679,339,-0.4648685916292668,-0.3728186517471344,38.88070692194404,43.95280235988201,77.02503681885126,75.81120943952803,-0.03085338557210353,-0.07701072798453114,-0.4648685916292668,-0.46563869890911214
M15_POS5 & M15_ENGULF & BTC4_RISING,3,380,252,-0.1271088141855701,-0.464083394442452,41.8421052631579,40.07936507936508,65.78947368421053,60.71428571428571,0.4561993526143606,-0.16545344622546593,-0.464083394442452,-0.46573792890470667
M15_POS6 & H1_RISE_NEG & H1_PRICE1_NEG,3,539,268,-0.4650377908952348,-0.31916248277323817,39.51762523191095,42.91044776119403,79.77736549165121,77.98507462686567,-0.02566773824050447,-0.09772929476267818,-0.4650377908952348,-0.46601508384286155
STOCH_M00P & H1_PRICE1_NEG & BTC4_RISING,3,844,484,0.05361580083475389,-0.4644694275426035,43.72037914691943,40.289256198347104,72.6303317535545,70.24793388429752,0.5719361929353747,-0.17243621100635606,-0.4644694275426035,-0.46619378965266706
BTC4_RISING & BTC4_PRICE1_POS & LEAD_FAMILIES_2P,3,1849,1214,-0.25106804193299,-0.46387270294135075,41.914548404543,41.59802306425041,72.95835586803678,68.28665568369028,0.34831234748077555,-0.2424310233592952,-0.46387270294135075,-0.4662970131749437
M15_POS6 & LEAD_WPR & LEAD_OBV,3,629,326,-0.46509973549877104,-0.459734764732913,38.63275039745628,42.02453987730061,75.99364069952306,74.5398773006135,0.02066336068623679,-0.15069512470917168,-0.46509973549877104,-0.46660668674586275
H1_BODY_NEG & BTC4_RISING & BTC4_PRICE1_POS,3,1593,1055,-0.26962274398341374,-0.46403119038314666,41.682360326428125,40.66350710900474,73.32077840552417,69.28909952606635,0.2714401557820498,-0.2623901173820599,-0.46403119038314666,-0.46665509155696727
M15_POS6 & BTC4_NET_POS & BTC4_FAMILIES_3P,3,1149,612,-0.12112492561504866,-0.4638646227620671,43.69016536118364,40.849673202614376,65.70931244560487,59.64052287581699,0.43549648245989925,-0.2805782526507602,-0.4638646227620671,-0.4666704052885747
M15_RECLAIM_HIGH & BTC4_PRICE1_POS & LEAD_OBV,3,1359,801,-0.1974728385178526,-0.46526830345208836,41.427520235467256,42.32209737827715,72.40618101545255,71.53558052434457,0.3199832608383251,-0.14353189327243215,-0.46526830345208836,-0.46670362238481267
M15_POS5 & STOCH_M00P & LEAD_MACD,3,380,197,-0.46748859599529063,-0.37245816078725097,39.21052631578947,40.10152284263959,66.57894736842105,70.55837563451777,0.07525589623288538,0.0786147682523544,-0.46748859599529063,-0.4667360370329618
M15_POS5 & M15_RECLAIM_HIGH & LEAD_STOCH,3,998,640,-0.27522346721737134,-0.46495796262096684,41.28256513026052,41.71875,69.03807615230461,64.53125,0.33955910704608677,-0.21097081127514145,-0.46495796262096684,-0.46706767073371824
M15_POS6 & H1_RISE_NEG & BTC4_FAMILIES_3P,3,630,312,-0.3780649629797993,-0.4644315665965901,41.904761904761905,40.38461538461539,74.28571428571429,73.3974358974359,0.06249671784059252,-0.2675642862187194,-0.4644315665965901,-0.46710720945877726
STOCH_M00P & BTC4_NET_POS & H4_FAMILIES_4P,3,1228,743,-0.06636303041458648,-0.46556063131793274,42.18241042345277,40.242261103633915,65.71661237785015,61.50740242261104,0.5564962727716255,-0.172059469348677,-0.46556063131793274,-0.4672812260114195
STOCH_M00P & H4_FAMILIES_4P,2,1316,764,0.051234827885905915,-0.4657283124191232,43.38905775075988,40.44502617801047,65.34954407294833,61.518324607329845,0.6243397889761676,-0.1602623654217919,-0.4657283124191232,-0.46733093607334114
M15_RISING & STOCH_M00P & H4_FAMILIES_4P,3,1316,764,0.051234827885905915,-0.4657283124191232,43.38905775075988,40.44502617801047,65.34954407294833,61.518324607329845,0.6243397889761676,-0.1602623654217919,-0.4657283124191232,-0.46733093607334114
STOCH_M00P & H4_FAMILIES_3P & H4_FAMILIES_4P,3,1316,764,0.051234827885905915,-0.4657283124191232,43.38905775075988,40.44502617801047,65.34954407294833,61.518324607329845,0.6243397889761676,-0.1602623654217919,-0.4657283124191232,-0.46733093607334114
STOCH_M00P & H4_FAMILIES_3P & BTC4_FAMILIES_4P,3,1239,774,-0.10031776910311378,-0.4652090479141455,41.96933010492332,40.05167958656331,65.77885391444713,60.85271317829457,0.5146990645501827,-0.2195854308839338,-0.4652090479141455,-0.46740490222298486
M15_POS6 & H1_BODY_NEG & LEAD_STOCH,3,455,240,-0.4664436531397753,-0.2732454174639395,38.901098901098905,43.333333333333336,74.72527472527473,72.5,0.05884093226291274,-0.09841260182946983,-0.4664436531397753,-0.46742777915807
M15_POS6 & H1_PRICE1_NEG & LEAD_GAP4,3,675,335,-0.46670220632751186,-0.36588145054011617,38.81481481481481,43.88059701492537,76.88888888888889,75.5223880597015,-0.023229851602205615,-0.07441610653801259,-0.46670220632751186,-0.46744636739289197
M15_POS6 & LEAD_KDJ & LEAD_FAMILIES_2P,3,688,334,-0.4673349889667163,-0.21984724349931772,39.68023255813954,47.30538922155689,73.11046511627907,71.55688622754491,0.016154951036313037,-0.024279873138345214,-0.4673349889667163,-0.46757778769809977
M15_RECLAIM_HIGH & BTC4_RISING & LEAD_RSI,3,1194,764,-0.1114196086174992,-0.46614734616774767,41.12227805695142,41.753926701570684,73.11557788944724,71.59685863874346,0.3530714581983952,-0.15721123276347782,-0.46614734616774767,-0.46771945849538243
STOCH_M00P & H4_PRICE1_POS & LEAD_GAP6,3,704,364,-0.021921656494622712,-0.467125765857642,41.61931818181818,39.56043956043956,67.1875,68.95604395604396,0.47906896374496905,-0.08784568685565615,-0.467125765857642,-0.46800422272619857
M15_POS6 & H1_NET_NONPOS & BTC4_FAMILIES_3P,3,651,335,-0.4348301377307147,-0.4659256773930056,39.784946236559136,42.98507462686567,75.72964669738863,72.83582089552239,0.03379587894255349,-0.23720769738154063,-0.4659256773930056,-0.46829775436682103
M15_POS6 & BTC4_FAMILIES_3P & LEAD_GAP6,3,651,335,-0.4348301377307147,-0.4659256773930056,39.784946236559136,42.98507462686567,75.72964669738863,72.83582089552239,0.03379587894255349,-0.23720769738154063,-0.4659256773930056,-0.46829775436682103
M15_POS6 & H1_PRICE1_NEG & LEAD_WPR,3,597,309,-0.4675362037705528,-0.4154771167571487,38.69346733668342,42.71844660194174,76.38190954773869,76.05177993527508,0.013792933249728188,-0.09862987357403666,-0.4675362037705528,-0.4685225025062932
M15_RECLAIM_HIGH & M15_HL_HH & BTC4_PRICE1_POS,3,1541,944,-0.0356530206140491,-0.4660647827914618,43.93251135626217,41.52542372881356,66.83971447112265,61.016949152542374,0.5482831740201463,-0.25806567841392236,-0.4660647827914618,-0.468645439575601
M15_POS6 & H4_RISING & BTC4_NET_POS,3,986,531,-0.1623481823212112,-0.46618451249540643,43.103448275862064,40.86629001883239,65.61866125760649,60.263653483992464,0.28963442629582925,-0.275081901273033,-0.46618451249540643,-0.46893533150813677
M15_POS6 & H1_RISE_NEG & LEAD_GAP4,3,579,290,-0.4666702823432553,-0.4285744777703913,40.06908462867012,41.724137931034484,79.79274611398964,76.20689655172413,-0.010177464412200693,-0.2455660355537616,-0.4666702823432553,-0.46912594269879293
STOCH_M00P & BTC4_NET_POS & H4_FAMILIES_3P,3,1266,774,-0.06322819037310921,-0.46723428843190823,42.49605055292259,40.310077519379846,65.79778830963664,61.240310077519375,0.5485032391378617,-0.2132549123674778,-0.46723428843190823,-0.469366837555583
STOCH_M00P & H4_PRICE1_POS & BTC4_FAMILIES_3P,3,1292,743,0.057971591788471916,-0.46782712658831027,43.653250773993804,39.83849259757739,65.24767801857585,60.83445491251682,0.6367585289310881,-0.16911867789975848,-0.46782712658831027,-0.46951831336730787
BTC4_RISING & BTC4_PRICE1_POS & LEAD_WPR,3,1530,1053,-0.24216860369981402,-0.4675899034120529,42.48366013071895,40.74074074074074,72.15686274509804,69.04083570750238,0.3607503509984484,-0.20221376912657552,-0.4675899034120529,-0.46961204110331867
BTC4_RISING & BTC4_PRICE1_POS & BTC4_FAMILIES_4P,3,2359,1622,-0.09208841077490516,-0.46707109188201645,43.87452310300975,40.6288532675709,67.14709622721492,60.78914919852034,0.5050188014411439,-0.2541165987543899,-0.46707109188201645,-0.46961225786956035
M15_POS6 & STOCH_M0PP & LEAD_FAMILIES_4P,3,472,242,-0.46808597854625317,-0.3204270588055879,39.61864406779661,45.867768595041326,75.0,72.72727272727273,0.002219671088977576,-0.18304340489481402,-0.46808597854625317,-0.4699164125952013
M15_POS5 & M15_RECLAIM_HIGH & H4_PRICE1_POS,3,1626,1006,-0.24586399819934152,-0.46843132589330927,42.31242312423124,41.05367793240557,66.66666666666666,60.73558648111332,0.365444991313708,-0.15762225394463497,-0.46843132589330927,-0.4700075484327556
M15_RECLAIM_HIGH & STOCH_M00P & LEAD_STOCH,3,553,308,0.18154763911707744,-0.4688651543313061,44.303797468354425,41.23376623376623,66.72694394213381,64.28571428571429,0.7301315718131173,-0.1255139783625374,-0.4688651543313061,-0.47012029411493145
M15_POS5 & BTC4_NET_POS & BTC4_PRICE1_POS,3,2319,1380,-0.12017533980357294,-0.4677663616548958,43.72574385510996,40.507246376811594,65.97671410090557,61.01449275362319,0.499949351465872,-0.2515319399664848,-0.4677663616548958,-0.4702816810545607
M15_RECLAIM_HIGH & BTC4_PRICE1_POS & H4_FAMILIES_4P,3,1808,1127,-0.19094711957503738,-0.4690634278105693,42.42256637168141,40.90505767524401,65.48672566371681,61.047027506654835,0.41873239949732705,-0.1723527531590672,-0.4690634278105693,-0.47078695534216
STOCH_M00P & H4_NET_POS & BTC4_FAMILIES_3P,3,1314,769,0.07319327918130043,-0.46890740343636145,44.06392694063927,40.05201560468141,65.37290715372907,61.118335500650204,0.6522983590966527,-0.20350069906949161,-0.46890740343636145,-0.47094241042705637
M15_POS6 & H4_RISING & LEAD_KDJ,3,589,294,-0.47078171640364563,-0.2793447527789468,39.72835314091681,45.57823129251701,73.00509337860781,70.74829931972789,-0.07176434952538503,-0.01198843235802676,-0.47078171640364563,-0.47149935989889946
M15_RECLAIM_HIGH & BTC4_RISING & LEAD_FAMILIES_2P,3,1313,836,-0.12503454193032176,-0.46974497073570276,41.584158415841586,42.3444976076555,72.73419649657274,70.57416267942584,0.38694902944545223,-0.17844580641869845,-0.46974497073570276,-0.47152942879988974
M15_POS6 & H1_PRICE1_NEG & LEAD_FAMILIES_2P,3,676,337,-0.47075620032768417,-0.38305791000272715,38.6094674556213,43.916913946587535,76.92307692307693,75.66765578635015,-0.03895018040152765,-0.10080176433076347,-0.47075620032768417,-0.47176421797099183
M15_POS6 & H4_NET_POS & LEAD_KDJ,3,653,318,-0.4729352068432249,-0.13956966518296196,39.05053598774885,47.48427672955975,73.20061255742726,70.12578616352201,0.05889880564752627,0.1257711322383821,-0.4729352068432249,-0.4723462187867496
STOCH_M00P,1,1429,832,0.09228149914545487,-0.470233231571643,44.3666899930021,40.38461538461539,65.78026592022394,61.77884615384615,0.6269007656925581,-0.2125950689766166,-0.470233231571643,-0.47235918226140916
