rule_id,family,plan,DISCOVERY_n,DISCOVERY_mean,DISCOVERY_pf,DISCOVERY_target_first,DISCOVERY_stop_first,DISCOVERY_signals_per_day,CALIBRATION_n,CALIBRATION_mean,CALIBRATION_pf,CALIBRATION_target_first,CALIBRATION_stop_first,CALIBRATION_signals_per_day,CROSS_HOLDOUT_PRE2026_n,CROSS_HOLDOUT_PRE2026_mean,CROSS_HOLDOUT_PRE2026_pf,CROSS_HOLDOUT_PRE2026_target_first,CROSS_HOLDOUT_PRE2026_stop_first,CROSS_HOLDOUT_PRE2026_signals_per_day,FINAL_HOLDOUT_2026_n,FINAL_HOLDOUT_2026_mean,FINAL_HOLDOUT_2026_pf,FINAL_HOLDOUT_2026_target_first,FINAL_HOLDOUT_2026_stop_first,FINAL_HOLDOUT_2026_signals_per_day,ALL_2026_n,ALL_2026_mean,ALL_2026_pf,ALL_2026_target_first,ALL_2026_stop_first,ALL_2026_signals_per_day
RWR_049,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,17273,-0.32843795354187244,0.8203924938920139,28.026399583164473,54.79650321310716,23.629274965800274,14785,-0.5214813270819068,0.7276907041245473,25.64761582685154,57.8626986810957,40.50684931506849,17129,-0.43610550861280195,0.7674188745628633,26.767470371883938,56.25547317414911,15.628649635036496,4623,-0.2761490213597101,0.8413427642615867,26.908933592905036,50.9193164611724,17.78076923076923,15365,-0.2750820255520597,0.8429189228499415,27.31532704197852,51.34396355353075,59.09615384615385
RWR_050,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,17270,-0.2731628643154508,0.7923243321427268,36.438911407064275,59.125651418645056,23.62517099863201,14783,-0.3415590584980031,0.7474153388617096,35.412297909761214,60.97544476763851,40.5013698630137,17129,-0.32881938579393855,0.7546864101038953,35.431140171638745,60.30124350516668,15.628649635036496,4623,-0.21970464839244677,0.8289012538697611,37.01059917802293,57.473502054942685,17.78076923076923,15364,-0.23640881513719686,0.8169747003310002,36.728716480083314,57.849518354595155,59.09230769230769
RWR_050,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,17270,-0.2880486207170681,0.8189251296794747,32.39143022582513,57.54487550665894,23.62517099863201,14783,-0.41682519336523566,0.747569696194401,30.541838598390044,60.04870459311371,40.5013698630137,17129,-0.36999476914674423,0.7722036522481351,31.204390215424134,58.78334987448187,15.628649635036496,4623,-0.21989279351017332,0.8566519506592666,32.27341553104045,54.98593986588796,17.78076923076923,15364,-0.25955144238179,0.8329980278744943,31.938297318406665,55.61702681593334,59.09230769230769
RWR_050,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,17270,-0.3282711718684973,0.8204875673276633,28.031268094962364,54.800231615518236,23.62517099863201,14783,-0.5211189488538179,0.7278552274032153,25.651085706554827,57.85699790299669,40.5013698630137,17129,-0.43610550861280195,0.7674188745628633,26.767470371883938,56.25547317414911,15.628649635036496,4623,-0.2761490213597101,0.8413427642615867,26.908933592905036,50.9193164611724,17.78076923076923,15364,-0.2754123485164929,0.8427405329220744,27.310596198906534,51.34730538922155,59.09230769230769
RWR_051,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,17559,-0.2614569260425216,0.8004759856748113,36.68204339654878,58.909960703912525,24.020519835841313,15017,-0.3432281997617299,0.7464078138385933,35.406539255510424,61.037490843710465,41.14246575342466,17422,-0.32506903538889886,0.7572629678314426,35.5297899207898,60.25140626793709,15.895985401459853,4687,-0.22007565383364228,0.8287153176708403,37.03861745252827,57.520802218903356,18.026923076923076,15562,-0.23596425792067505,0.8173336269107938,36.75620100244185,57.85246112324894,59.853846153846156
RWR_051,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,17559,-0.27398460571179345,0.8272223669164624,32.63853294606754,57.37798280084287,24.020519835841313,15017,-0.4148096818646474,0.7488315539673984,30.625291336485315,60.07191849237531,41.14246575342466,17422,-0.36387416130268807,0.7757461339826385,31.32246584777867,58.73608081735736,15.895985401459853,4687,-0.22324542046387827,0.8547358161549985,32.28077661617239,55.08854277789631,18.026923076923076,15562,-0.2575206309483636,0.834285872208764,31.988176326950263,55.616244698624854,59.853846153846156
RWR_051,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,17559,-0.31671508564770146,0.8264068848855838,28.190671450538186,54.695597699185605,24.020519835841313,15017,-0.513918565044008,0.7314503036916634,25.79742957980955,57.841113404807885,41.14246575342466,17422,-0.42080072338201346,0.7750465980773292,26.994604523016875,56.14165997015268,15.895985401459853,4687,-0.2830979621117314,0.8377862523900986,26.882867505867292,51.05611265201622,18.026923076923076,15562,-0.27765599886866144,0.841646865843725,27.316540290451098,51.42012594782162,59.853846153846156
RWR_052,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,17556,-0.2611256644099247,0.800705659803884,36.688311688311686,58.902939166097056,24.01641586867305,15015,-0.34298087751061584,0.7465694329093434,35.41125541125541,61.03230103230103,41.136986301369866,17422,-0.32506903538889886,0.7572629678314426,35.5297899207898,60.25140626793709,15.895985401459853,4687,-0.22007565383364228,0.8287153176708403,37.03861745252827,57.520802218903356,18.026923076923076,15561,-0.23615935876624544,0.8171943417012699,36.75213675213676,57.856178908810485,59.85
RWR_052,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,17556,-0.27357004395610507,0.8274630775203492,32.64411027568922,57.37069947596264,24.01641586867305,15015,-0.4145052942098841,0.7489946357614832,30.629370629370626,60.06660006660006,41.136986301369866,17422,-0.36387416130268807,0.7757461339826385,31.32246584777867,58.73608081735736,15.895985401459853,4687,-0.22324542046387827,0.8547358161549985,32.28077661617239,55.08854277789631,18.026923076923076,15561,-0.25778138029808073,0.8341287398270799,31.983805668016196,55.61981877771351,59.85
RWR_052,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,17556,-0.3165490177448265,0.8265015258701451,28.195488721804512,54.699248120300744,24.01641586867305,15015,-0.5135607786390854,0.7316132365612581,25.8008658008658,57.83549783549784,41.136986301369866,17422,-0.42080072338201346,0.7750465980773292,26.994604523016875,56.14165997015268,15.895985401459853,4687,-0.2830979621117314,0.8377862523900986,26.882867505867292,51.05611265201622,18.026923076923076,15561,-0.27798230540415847,0.8414709538588954,27.311869417132574,51.4234303707988,59.85
RWR_053,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,7186,-0.2593146938787516,0.804098599593959,37.55914277762316,59.8107431116059,9.830369357045143,6276,-0.43835871405912674,0.6886877231571427,34.305289993626516,63.67112810707457,17.194520547945206,7282,-0.3638900015161674,0.734509260401613,35.56715188135128,61.90606976105466,6.644160583941606,1832,-0.31145064824175234,0.7676242541925559,36.02620087336245,60.480349344978166,7.046153846153846,6352,-0.3045230251397159,0.7725881054950215,36.39798488664987,60.437657430730475,24.43076923076923
RWR_053,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,7186,-0.3012518192825422,0.8157153206594606,33.871416643473424,59.76899526857778,9.830369357045143,6276,-0.5399811041231891,0.6894974452988614,30.369662205226263,63.73486297004462,17.194520547945206,7282,-0.41114479553969135,0.7552103233931952,32.29881900576765,61.233177698434496,6.644160583941606,1832,-0.406165405008364,0.7562158640988469,31.82314410480349,60.53493449781659,7.046153846153846,6352,-0.4009836288004883,0.759092246071488,32.11586901763224,60.437657430730475,24.43076923076923
RWR_053,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,7186,-0.36050674244059955,0.8113017667641869,29.90537155580295,58.23824102421374,9.830369357045143,6276,-0.6614230521735094,0.6755825232913724,26.449968132568515,62.36456341618866,17.194520547945206,7282,-0.49072728648179487,0.7504039951662417,28.54984894259819,59.818731117824775,6.644160583941606,1832,-0.4992648998645033,0.7415348867918905,27.729257641921397,57.751091703056765,7.046153846153846,6352,-0.4612235065220053,0.760476257265752,28.557934508816118,57.82430730478589,24.43076923076923
RWR_054,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,7185,-0.25974048576377295,0.8038042379412729,37.55045233124565,59.81906750173973,9.829001367989056,6276,-0.43835871405912674,0.6886877231571427,34.305289993626516,63.67112810707457,17.194520547945206,7282,-0.3638900015161674,0.734509260401613,35.56715188135128,61.90606976105466,6.644160583941606,1832,-0.31145064824175234,0.7676242541925559,36.02620087336245,60.480349344978166,7.046153846153846,6351,-0.30501184942331533,0.7722589200817542,36.38797039836246,60.44717367343725,24.426923076923078
RWR_054,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,7185,-0.3018226267730477,0.8153918343265661,33.86221294363257,59.77731384829505,9.829001367989056,6276,-0.5399811041231891,0.6894974452988614,30.369662205226263,63.73486297004462,17.194520547945206,7282,-0.41114479553969135,0.7552103233931952,32.29881900576765,61.233177698434496,6.644160583941606,1832,-0.406165405008364,0.7562158640988469,31.82314410480349,60.53493449781659,7.046153846153846,6351,-0.4016450968572984,0.7587328302060297,32.105180286569045,60.44717367343725,24.426923076923078
RWR_054,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,7185,-0.36122497580767543,0.8109521369440076,29.895615866388308,58.24634655532359,9.829001367989056,6276,-0.6614230521735094,0.6755825232913724,26.449968132568515,62.36456341618866,17.194520547945206,7282,-0.49072728648179487,0.7504039951662417,28.54984894259819,59.818731117824775,6.644160583941606,1832,-0.4992648998645033,0.7415348867918905,27.729257641921397,57.751091703056765,7.046153846153846,6351,-0.4620519151988313,0.7600838221300498,28.54668556132893,57.83341206109274,24.426923076923078
RWR_055,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,7331,-0.24937424195546745,0.8110090267050665,37.77110898922385,59.62351657345519,10.028727770177838,6409,-0.43980953182010907,0.6878760657189319,34.29552192229677,63.72288968637852,17.55890410958904,7422,-0.35873591252812903,0.7379169799524103,35.691188358932905,61.82969549986527,6.771897810218978,1863,-0.30798582264030616,0.7700298882415186,36.12453032742888,60.440150295222764,7.165384615384616,6445,-0.3047215291989877,0.7725206651763583,36.415826221877424,60.46547711404189,24.78846153846154
RWR_055,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,7331,-0.29056245224938604,0.8218441459950221,34.060837539217026,59.63715727731551,10.028727770177838,6409,-0.5333717541358657,0.6930254735740522,30.519581838040256,63.691683569979716,17.55890410958904,7422,-0.40475826817618776,0.7587647811003121,32.43061169496092,61.182969549986524,6.771897810218978,1863,-0.4018929152820672,0.7585857418002743,31.88405797101449,60.49382716049383,7.165384615384616,6445,-0.395273831893914,0.7622201358943388,32.195500387897596,60.372381691233514,24.78846153846154
RWR_055,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,7331,-0.3586790163262775,0.8122105637366414,29.94134497340063,58.245805483562954,10.028727770177838,6409,-0.6433627870491364,0.683681615993954,26.74364175378374,62.240599157434865,17.55890410958904,7422,-0.472177013700382,0.7591669880041666,28.846672056049584,59.6739423336028,6.771897810218978,1863,-0.49649974791785156,0.7428425137776776,27.750939345142246,57.75630703166935,7.165384615384616,6445,-0.45496933214553303,0.7634239099944585,28.626842513576417,57.76570985259891,24.78846153846154
RWR_056,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,7330,-0.2497902548124873,0.8107195695558208,37.76261937244202,59.63165075034106,10.027359781121751,6409,-0.43980953182010907,0.6878760657189319,34.29552192229677,63.72288968637852,17.55890410958904,7422,-0.35873591252812903,0.7379169799524103,35.691188358932905,61.82969549986527,6.771897810218978,1863,-0.30798582264030616,0.7700298882415186,36.12453032742888,60.440150295222764,7.165384615384616,6444,-0.30520332956044005,0.772196345035324,36.40595903165735,60.47486033519554,24.784615384615385
RWR_056,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,7330,-0.2911205098827079,0.8215263261713913,34.05184174624829,59.64529331514324,10.027359781121751,6409,-0.5333717541358657,0.6930254735740522,30.519581838040256,63.691683569979716,17.55890410958904,7422,-0.40475826817618776,0.7587647811003121,32.43061169496092,61.182969549986524,6.771897810218978,1863,-0.4018929152820672,0.7585857418002743,31.88405797101449,60.49382716049383,7.165384615384616,6444,-0.39592486755994344,0.761865455089317,32.18497827436375,60.381750465549345,24.784615384615385
RWR_056,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,7330,-0.3593827924540164,0.8118677618479464,29.93178717598909,58.2537517053206,10.027359781121751,6409,-0.6433627870491364,0.683681615993954,26.74364175378374,62.240599157434865,17.55890410958904,7422,-0.472177013700382,0.7591669880041666,28.846672056049584,59.6739423336028,6.771897810218978,1863,-0.49649974791785156,0.7428425137776776,27.750939345142246,57.75630703166935,7.165384615384616,6444,-0.4557848146613843,0.7630366460701574,28.615766604593418,57.774674115456236,24.784615384615385
RWR_057,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,2259,-0.24345760813928133,0.8164909963123387,38.4240814519699,60.1593625498008,3.0902872777017785,2027,-0.4100472864370039,0.7077793708085783,35.323137641835224,63.64084854464727,5.553424657534246,2334,-0.32874622926115377,0.7593646130486915,36.88946015424165,61.910882604970006,2.1295620437956204,657,-0.42068086758855494,0.6991815447628142,34.39878234398782,63.31811263318112,2.526923076923077,2370,-0.3511822131019968,0.7439953624931746,36.075949367088604,62.151898734177216,9.115384615384615
RWR_057,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,2259,-0.3498280202949696,0.7916550784208912,34.21868083222665,61.66445329791943,3.0902872777017785,2027,-0.5269971249506435,0.7007644145076043,31.91909225456339,64.92353231376418,5.553424657534246,2334,-0.42622915629779207,0.7507581578139252,33.1191088260497,62.59640102827764,2.1295620437956204,657,-0.5225767167871503,0.7027510112254897,31.963470319634702,64.68797564687976,2.526923076923077,2370,-0.48382450542061495,0.7207585786621671,32.278481012658226,63.586497890295355,9.115384615384615
RWR_057,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,2259,-0.481458394225261,0.7596868389519683,30.323151837096063,61.44311642319611,3.0902872777017785,2027,-0.7039924040201627,0.6683638546843093,28.663048840651207,65.76221016280218,5.553424657534246,2334,-0.5324823934517005,0.7379786205337313,29.94858611825193,62.25364181662382,2.1295620437956204,657,-0.6103957679695647,0.703213672431506,28.767123287671232,62.55707762557078,2.526923076923077,2370,-0.5242531180722194,0.7407438984614418,30.126582278481013,61.687763713080166,9.115384615384615
RWR_058,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,2259,-0.24345760813928133,0.8164909963123387,38.4240814519699,60.1593625498008,3.0902872777017785,2027,-0.4100472864370039,0.7077793708085783,35.323137641835224,63.64084854464727,5.553424657534246,2334,-0.32874622926115377,0.7593646130486915,36.88946015424165,61.910882604970006,2.1295620437956204,657,-0.42068086758855494,0.6991815447628142,34.39878234398782,63.31811263318112,2.526923076923077,2370,-0.3511822131019968,0.7439953624931746,36.075949367088604,62.151898734177216,9.115384615384615
RWR_058,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,2259,-0.3498280202949696,0.7916550784208912,34.21868083222665,61.66445329791943,3.0902872777017785,2027,-0.5269971249506435,0.7007644145076043,31.91909225456339,64.92353231376418,5.553424657534246,2334,-0.42622915629779207,0.7507581578139252,33.1191088260497,62.59640102827764,2.1295620437956204,657,-0.5225767167871503,0.7027510112254897,31.963470319634702,64.68797564687976,2.526923076923077,2370,-0.48382450542061495,0.7207585786621671,32.278481012658226,63.586497890295355,9.115384615384615
RWR_058,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,2259,-0.481458394225261,0.7596868389519683,30.323151837096063,61.44311642319611,3.0902872777017785,2027,-0.7039924040201627,0.6683638546843093,28.663048840651207,65.76221016280218,5.553424657534246,2334,-0.5324823934517005,0.7379786205337313,29.94858611825193,62.25364181662382,2.1295620437956204,657,-0.6103957679695647,0.703213672431506,28.767123287671232,62.55707762557078,2.526923076923077,2370,-0.5242531180722194,0.7407438984614418,30.126582278481013,61.687763713080166,9.115384615384615
RWR_059,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,2292,-0.23236070540429168,0.8242322634965616,38.65619546247818,59.947643979057595,3.1354309165526675,2072,-0.4151379583049261,0.704665027747741,35.231660231660236,63.754826254826256,5.676712328767123,2370,-0.31708594898545694,0.767052041794572,37.130801687763714,61.687763713080166,2.1624087591240877,670,-0.42535422388907557,0.6963647556260096,34.32835820895522,63.43283582089553,2.576923076923077,2408,-0.355440965553045,0.7412880868283592,36.00498338870432,62.25083056478405,9.261538461538462
RWR_059,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,2292,-0.34333436199876355,0.7952272189871554,34.33682373472949,61.56195462478185,3.1354309165526675,2072,-0.5271347356539356,0.7008296275606979,31.949806949806952,64.96138996138995,5.676712328767123,2370,-0.42056846133383446,0.7537728241579883,33.20675105485232,62.53164556962025,2.1624087591240877,670,-0.5357207506405339,0.6963431814332683,31.791044776119403,64.92537313432835,2.576923076923077,2408,-0.482667806414808,0.72137005697248,32.308970099667775,63.5797342192691,9.261538461538462
RWR_059,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,2292,-0.4761091065361351,0.7621036930577403,30.410122164048865,61.34380453752182,3.1354309165526675,2072,-0.6724608379241526,0.6816161505333873,29.102316602316602,65.44401544401545,5.676712328767123,2370,-0.5102288223115653,0.747947310082149,30.253164556962027,62.0253164556962,2.1624087591240877,670,-0.6248209247104538,0.6973558108939215,28.65671641791045,62.83582089552239,2.576923076923077,2408,-0.5180360038516825,0.7436582992990297,30.23255813953488,61.66943521594684,9.261538461538462
RWR_060,RELATIVE_WASHOUT_RECLAIM,TP3_SL2,2292,-0.23236070540429168,0.8242322634965616,38.65619546247818,59.947643979057595,3.1354309165526675,2072,-0.4151379583049261,0.704665027747741,35.231660231660236,63.754826254826256,5.676712328767123,2370,-0.31708594898545694,0.767052041794572,37.130801687763714,61.687763713080166,2.1624087591240877,670,-0.42535422388907557,0.6963647556260096,34.32835820895522,63.43283582089553,2.576923076923077,2408,-0.355440965553045,0.7412880868283592,36.00498338870432,62.25083056478405,9.261538461538462
RWR_060,RELATIVE_WASHOUT_RECLAIM,TP4_SL2P5,2292,-0.34333436199876355,0.7952272189871554,34.33682373472949,61.56195462478185,3.1354309165526675,2072,-0.5271347356539356,0.7008296275606979,31.949806949806952,64.96138996138995,5.676712328767123,2370,-0.42056846133383446,0.7537728241579883,33.20675105485232,62.53164556962025,2.1624087591240877,670,-0.5357207506405339,0.6963431814332683,31.791044776119403,64.92537313432835,2.576923076923077,2408,-0.482667806414808,0.72137005697248,32.308970099667775,63.5797342192691,9.261538461538462
RWR_060,RELATIVE_WASHOUT_RECLAIM,TP5_SL3,2292,-0.4761091065361351,0.7621036930577403,30.410122164048865,61.34380453752182,3.1354309165526675,2072,-0.6724608379241526,0.6816161505333873,29.102316602316602,65.44401544401545,5.676712328767123,2370,-0.5102288223115653,0.747947310082149,30.253164556962027,62.0253164556962,2.1624087591240877,670,-0.6248209247104538,0.6973558108939215,28.65671641791045,62.83582089552239,2.576923076923077,2408,-0.5180360038516825,0.7436582992990297,30.23255813953488,61.66943521594684,9.261538461538462
