name,a,b,family_a,family_b,disc_n,cal_n,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp,disc_success_imp,cal_success_imp,disc_danger_imp,cal_danger_imp,score
btc1_roc12_d1 LE Q20(-0.733136) & btc1_vwap_dist_acc LE Q20(-0.820672),btc1_roc12_d1 LE Q20(-0.733136),btc1_vwap_dist_acc LE Q20(-0.820672),roc,vwap,227,155,0.3527193324560094,1.9817432330204654,3.0904916182151534,3.5543826086971597,-2.9103960285337322,8.11050246838439,-4.161914771499063,7.6550348278893665,3.27266077438517
btc1_tsi_d1 LE Q30(-0.211069) & h1_atr_pct_acc GE Q80(0.0723118),btc1_tsi_d1 LE Q30(-0.211069),h1_atr_pct_acc GE Q80(0.0723118),tsi,atr,232,163,0.9421355158994841,1.6726592088300842,3.2411822019764402,2.3060680147970816,1.0239803955890068,10.283469022906452,-0.668066981737546,9.182840092088853,3.265561602929485
btc1_atr_pct GE Q60(0.732295) & btc1_roc4_d1 LE Q20(-0.766142),btc1_atr_pct GE Q60(0.732295),btc1_roc4_d1 LE Q20(-0.766142),atr,roc,358,229,0.9266334292228495,0.9686856072772958,2.9719004908656332,2.1160836417645017,4.337407480929016,13.356311737295506,3.762678539356642,13.129045251892748,3.2480928662023545
btc1_atr_pct GE Q70(0.804549) & btc1_roc12_d1 GE Q80(0.195979),btc1_atr_pct GE Q70(0.804549),btc1_roc12_d1 GE Q80(0.195979),atr,roc,172,148,1.2509864702397724,0.9963895313096701,2.8417927092207664,2.3263717816732297,4.412111911226539,-1.331520199444732,2.720064533899979,-1.7564734545866543,3.247686237907825
h1_atr_pct_d1 GE Q80(0.0524861) & h4_ppo_hist_d3 GE Q80(0.373358),h1_atr_pct_d1 GE Q80(0.0524861),h4_ppo_hist_d3 GE Q80(0.373358),atr,ppo,155,90,0.7959395889245979,0.928449947407264,2.9112228125874955,2.61742126323501,3.515637792696907,-2.893081761006293,1.8235904153703473,-3.9937106918239067,3.2466941854929408
btc1_roc4_d1 LE Q20(-0.766142) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_roc4_d1 LE Q20(-0.766142),m15_ppo_hist_d3 LE Q20(-0.0662479),roc,ppo,187,134,1.1272389219184715,1.4174669849735775,5.1828348580336225,2.0579088990101235,1.8906593555742575,9.66081541975656,0.1986119782476976,8.560186488938953,3.2458398411607767
btc1_vwap_dist_d1 LE Q20(-0.503192) & btc4_bb_width GE Q80(0.0942267),btc1_vwap_dist_d1 LE Q20(-0.503192),btc4_bb_width GE Q80(0.0942267),vwap,bb_,182,132,0.3402155120921091,0.7825554843942375,3.0187989741029546,2.8258252810014977,1.9523623584537262,8.824089956165423,0.8097655305777209,8.481036782923582,3.240806974458773
btc1_atr_pct GE Q80(0.907279) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_atr_pct GE Q80(0.907279),m15_ppo_hist_d3 LE Q20(-0.0662479),atr,ppo,153,138,0.853866181648571,1.83326212012694,6.41781191910986,2.5100295207870795,-1.7932384459706014,10.536869929814962,-3.4852858232971684,9.436240998997363,3.240392832590589
btc1_atr_pct_d1 GE Q80(0.0207423) & m15_ppo_hist_acc GE Q80(0.0753278),btc1_atr_pct_d1 GE Q80(0.0207423),m15_ppo_hist_acc GE Q80(0.0753278),atr,ppo,162,148,1.00719084854146,2.43232416952218,3.818957719529763,2.4170130123050213,-3.3182929122015423,16.236047368122833,-5.010340289528102,15.135418437305226,3.2244482676898736
btc4_adx_d1 GE Q80(1.15404) & btc4_rvol20 GE Q80(1.45631),btc4_adx_d1 GE Q80(1.15404),btc4_rvol20 GE Q80(1.45631),adx,rvol,193,215,0.6789294658761675,1.0023839137031678,2.3678518178027743,2.4171405659298877,4.204255542989394,7.675393691190088,2.512208165662841,7.039881039442257,3.2231531132818807
btc1_atr_pct GE Q60(0.732295) & btc4_roc12 LE Q20(-2.18415),btc1_atr_pct GE Q60(0.732295),btc4_roc12 LE Q20(-2.18415),atr,roc,340,301,0.29230424297118207,0.7634225475364085,3.2664459767234666,3.128076575437141,-3.2965064198268124,7.0773870466718165,-4.988553797153372,6.308984029475475,3.2217145498704514
btc1_atr_pct GE Q70(0.804549) & btc1_ppo_hist_d1 LE Q20(-0.0309186),btc1_atr_pct GE Q70(0.804549),btc1_ppo_hist_d1 LE Q20(-0.0309186),atr,ppo,249,197,0.5013000624517042,1.4499710750432608,2.8948013780571085,3.2686913727083953,-3.005932358877139,4.478604646213114,-4.697979736203699,3.8855899285934683,3.2119638750184247
btc1_atr_pct GE Q60(0.732295) & btc4_adx_d1 GE Q80(1.15404),btc1_atr_pct GE Q60(0.732295),btc4_adx_d1 GE Q80(1.15404),atr,adx,239,155,0.12237639849802695,2.091116383382874,3.0880825996829997,3.453943279572168,0.6488541511798331,18.433083113545685,-1.0431932261467338,17.977615473050655,3.2090607581934867
btc1_atr_pct GE Q80(0.907279) & h4_chop14 LE Q20(41.1434),btc1_atr_pct GE Q80(0.907279),h4_chop14 LE Q20(41.1434),atr,chop,160,145,-0.12503201840038874,1.682346128539868,5.00739038581908,3.4641497252208517,-2.2303299492385804,14.539868430564589,-3.9223773265651403,14.128894672160776,3.193760261812003
btc1_tsi_d1 LE Q30(-0.211069) & h4_ppo_hist_d3 GE Q80(0.373358),btc1_tsi_d1 LE Q30(-0.211069),h4_ppo_hist_d3 GE Q80(0.373358),tsi,ppo,152,83,1.182073465744117,0.7240301894867411,2.531240254671669,3.2671911173089043,5.039406892866687,-1.3803642241923697,3.347359515540127,-1.2761738779015417,3.188336039874608
btc1_bb_width GE Q80(0.0434586) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_bb_width GE Q80(0.0434586),m15_ppo_hist_d3 LE Q20(-0.0662479),bb_,ppo,146,97,0.6266098509469263,1.2563677127047839,3.5456768952040303,2.8574702624418555,-5.42382309992351,13.338304264194164,-7.11587047725007,12.237675333376565,3.1790480108460755
btc1_vwap_dist_acc LE Q20(-0.820672) & h1_atr_pct_acc GE Q80(0.0723118),btc1_vwap_dist_acc LE Q20(-0.820672),h1_atr_pct_acc GE Q80(0.0723118),vwap,atr,195,124,0.35299882761223783,1.7108356396002393,3.004590941826691,3.1855701263263057,-2.9194325133411425,10.045986339352126,-4.611479890667702,8.945357408534527,3.1777771962253407
btc1_vwap_dist_d1 LE Q20(-0.503192) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc1_vwap_dist_d1 LE Q20(-0.503192),m15_ppo_hist_d3 LE Q20(-0.0662479),vwap,ppo,172,131,0.3509223370000042,1.2967144788094862,5.54165383103862,3.0418253791116485,-3.727422972494395,7.632787619824917,-5.419470349820955,6.532158689007318,3.1725356199404016
btc1_ppo_hist_acc LE Q20(-0.0499027) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_ppo_hist_acc LE Q20(-0.0499027),h1_atr_pct_d1 GE Q80(0.0524861),ppo,atr,224,170,0.6043634456790213,2.2168631587205874,3.555609977226454,2.7189318735393684,-2.408901377810011,6.061166605006775,-4.100948755136571,4.960537674189169,3.1690093027813577
btc1_di_spread_d1 LE Q30(-2.59029) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_di_spread_d1 LE Q30(-2.59029),h1_atr_pct_d1 GE Q80(0.0524861),di_spread,atr,298,211,0.7127769581525836,1.8697393043952895,2.634784353655368,3.1257069456746556,-3.107007801587571,10.38232634852504,-4.799055178914138,9.281697417707434,3.1583699741820417
h1_rvol20_d3 GE Q80(0.621147) & m15_ppo_hist_acc GE Q80(0.0753278),h1_rvol20_d3 GE Q80(0.621147),m15_ppo_hist_acc GE Q80(0.0753278),rvol,ppo,161,108,1.2496260138392095,1.9992865722239972,2.1842202318269184,3.6033748398300913,-4.951603241164044,5.625436757512226,-6.643650618490611,4.5248078266946266,3.152425136061394
btc1_di_spread_d1 LE Q30(-2.59029) & btc4_adx_d3 GE Q80(2.8644),btc1_di_spread_d1 LE Q30(-2.59029),btc4_adx_d3 GE Q80(2.8644),di_spread,adx,156,146,0.7885394911468243,1.4269964333604677,2.0614161972797844,2.4734507519242332,6.439541845633215,16.93949053731943,5.3885201093322905,15.83886160650183,3.150912345982251
btc1_di_spread_d1 LE Q30(-2.59029) & btc4_bb_width GE Q80(0.0942267),btc1_di_spread_d1 LE Q30(-2.59029),btc4_bb_width GE Q80(0.0942267),di_spread,bb_,170,134,0.9274687105670965,1.6103110355665469,2.027840927486119,2.978435489756546,4.350552403702601,14.138427360055069,3.2467403204936787,13.784067085953879,3.150761016574167
btc1_atr_pct GE Q80(0.907279) & btc1_roc12_d1 LE Q20(-0.733136),btc1_atr_pct GE Q80(0.907279),btc1_roc12_d1 LE Q20(-0.733136),atr,roc,204,128,0.38528153287139594,2.1511128989333836,4.636304253005639,3.0800937676718667,-6.041604459042503,10.197196016771485,-7.243455757937696,9.096567085953879,3.1392580516132336
btc1_atr_pct GE Q60(0.732295) & btc1_roc12_d1 LE Q20(-0.733136),btc1_atr_pct GE Q60(0.732295),btc1_roc12_d1 LE Q20(-0.733136),atr,roc,317,203,0.3644589968257163,1.0373471897569178,2.9903840156940102,3.413167025786223,-3.762270012330063,0.3526763123379908,-5.13885997640741,-0.25534178104119576,3.139197712621676
btc4_roc12 LE Q20(-2.18415) & m15_vwap_dist_acc GE Q80(1.17818),btc4_roc12 LE Q20(-2.18415),m15_vwap_dist_acc GE Q80(1.17818),roc,vwap,142,157,0.4677546325873961,1.1307583882871233,4.983719827368406,3.032010986840576,-6.552513047830132,7.559855252440279,-8.244560425156692,6.459226321622673,3.1382990194899345
btc1_tsi_d1 LE Q30(-0.211069) & btc4_roc4 GE Q80(1.9053),btc1_tsi_d1 LE Q30(-0.211069),btc4_roc4 GE Q80(1.9053),tsi,roc,163,88,0.46794796257687693,2.53481048622349,2.4791351908892505,2.7797375643022617,4.429946124381054,19.430150562226025,2.737898747054487,19.46588526777206,3.1347395121386485
btc1_roc4 LE Q20(-0.189272) & btc1_vwap_dist_d1 LE Q20(-0.503192),btc1_roc4 LE Q20(-0.189272),btc1_vwap_dist_d1 LE Q20(-0.503192),roc,vwap,247,200,0.9394914324226252,1.1308413253198606,2.552406424780049,1.9784334054568713,4.583941305822151,11.884696016771485,2.891893928495591,11.784067085953879,3.113280955624073
btc1_ppo_hist_acc LE Q20(-0.0499027) & btc4_roc4 GE Q80(1.9053),btc1_ppo_hist_acc LE Q20(-0.0499027),btc4_roc4 GE Q80(1.9053),ppo,roc,178,99,0.5686035564498945,2.1278118818708642,2.6009957730021904,2.4049825780918064,3.4648947698625463,13.36954450161997,1.7728473925359793,13.279016580903374,3.112989925488297
btc1_atr_pct_d1 GE Q80(0.0207423) & btc1_roc12_d1 LE Q20(-0.733136),btc1_atr_pct_d1 GE Q80(0.0207423),btc1_roc12_d1 LE Q20(-0.733136),atr,roc,256,155,0.828616124823253,2.3161202844482753,2.8584429985564075,2.318184131690918,-0.12095494923858041,8.755663758706973,-1.8130023265651403,8.300196118211943,3.106911561505711
btc1_roc4 LE Q20(-0.189272) & btc4_bb_width GE Q80(0.0942267),btc1_roc4 LE Q20(-0.189272),btc4_bb_width GE Q80(0.0942267),roc,bb_,140,110,0.8554617390896064,1.281197681147435,1.7747315639229413,2.9451633857592396,9.64467005076142,16.702877834953306,8.666908387720568,16.511339813226606,3.092871572289802
btc1_roc4_d1 LE Q20(-0.766142) & btc1_vwap_dist_acc LE Q20(-0.820672),btc1_roc4_d1 LE Q20(-0.766142),btc1_vwap_dist_acc LE Q20(-0.820672),roc,vwap,224,173,1.0549062127053632,1.3074733183658451,3.994718740891935,1.7196262858110438,6.51967005076142,8.237297172840847,5.274051244863429,8.2927376061851,3.075603624936518
btc1_ppo_hist_d1 LE Q20(-0.0309186) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_ppo_hist_d1 LE Q20(-0.0309186),h1_atr_pct_d1 GE Q80(0.0524861),ppo,atr,218,166,0.27126611022959457,2.494189131976748,3.0880207953380605,3.170854430241155,-5.034229031807385,10.065418908337755,-6.726276409133945,8.964789977520141,3.0737345064307546
btc1_atr_pct GE Q70(0.804549) & btc4_bb_width GE Q80(0.0942267),btc1_atr_pct GE Q70(0.804549),btc4_bb_width GE Q80(0.0942267),atr,bb_,347,272,0.6073419292880009,1.0987606341584217,2.7013990657190834,2.240426897266772,4.601442385055371,7.8994018991244275,3.1975794457691578,7.16642002713035,3.0497636870218168
h1_atr_pct_d1 GE Q80(0.0524861) & m15_ppo_hist_d3 LE Q20(-0.0662479),h1_atr_pct_d1 GE Q80(0.0524861),m15_ppo_hist_d3 LE Q20(-0.0662479),atr,ppo,228,175,0.7127985519810772,1.7158582762574148,3.1716135373792653,2.3607615710772913,-0.0044527562561285094,8.884696016771485,-1.6965001335826813,7.784067085953872,3.039496537699031
btc1_roc4_d3 LE Q30(-0.481176) & m15_ppo_hist_acc GE Q80(0.0753278),btc1_roc4_d3 LE Q30(-0.481176),m15_ppo_hist_acc GE Q80(0.0753278),roc,ppo,181,175,0.925933448503735,1.8860425882242788,4.252968540936666,1.9826532735633038,3.291078890540426,18.02755315962863,1.5990315132138662,16.926924228811018,3.039299719047529
btc1_roc12_d1 LE Q20(-0.733136) & btc1_tsi_d1 LE Q30(-0.211069),btc1_roc12_d1 LE Q20(-0.733136),btc1_tsi_d1 LE Q30(-0.211069),roc,tsi,257,187,0.379118940607168,1.446683197996662,2.6923721538327485,2.6403156151917537,0.8898062375318432,6.061166605006775,-0.4131360814289593,4.960537674189169,3.037866021296298
btc1_atr_pct GE Q60(0.732295) & m15_ppo_hist_acc GE Q80(0.0753278),btc1_atr_pct GE Q60(0.732295),m15_ppo_hist_acc GE Q80(0.0753278),atr,ppo,272,228,0.8445404199351475,1.4940498153952695,4.017875280575785,2.200071076435203,0.45349358017318053,7.428555665894294,-1.2385537971533793,6.327926735076687,3.033445227832478
btc1_roc4_d3 LE Q30(-0.481176) & h1_atr_pct_d1 GE Q80(0.0524861),btc1_roc4_d3 LE Q30(-0.481176),h1_atr_pct_d1 GE Q80(0.0524861),roc,atr,203,160,0.8532308315674131,2.025042905793245,4.590177354978126,2.251399436713883,-0.9464629541646872,16.759696016771493,-2.145899494052827,15.659067085953879,3.033318389775299
btc1_tsi_d1 LE Q30(-0.211069) & btc1_vwap_dist_acc LE Q20(-0.820672),btc1_tsi_d1 LE Q30(-0.211069),btc1_vwap_dist_acc LE Q20(-0.820672),tsi,vwap,179,127,0.16545139999007655,2.54636759941843,2.974929865612099,3.1081483403317285,-1.807843915719026,15.278396804173056,-2.941232075168486,14.965169448158605,3.0273213066272353
m15_atr_pct_d3 GE Q80(0.0315324) & m15_roc12_acc GE Q80(1.37304),m15_atr_pct_d3 GE Q80(0.0315324),m15_roc12_acc GE Q80(1.37304),atr,roc,212,191,0.6541544640542494,1.1744705547395022,3.024220255284716,2.4664891331809047,-1.6760846662197082,2.057470885881436,-2.424735817131179,0.9568419550638296,3.021866340905939
btc1_ppo_hist_acc LE Q20(-0.0499027) & btc1_roc12_d1 LE Q20(-0.733136),btc1_ppo_hist_acc LE Q20(-0.0499027),btc1_roc12_d1 LE Q20(-0.733136),ppo,roc,287,155,0.3762152420723522,2.2759386745033066,3.7096065367494795,2.988661147007423,-6.557420541573073,9.40082504902955,-7.901035863150511,8.945357408534527,3.0101330555695727
btc1_vwap_dist_acc LE Q20(-0.820672) & btc4_bb_width GE Q80(0.0942267),btc1_vwap_dist_acc LE Q20(-0.820672),btc4_bb_width GE Q80(0.0942267),vwap,bb_,161,139,0.5919058899416069,1.2787893244843969,2.8916108896466115,2.1309518779422776,5.607402970016075,7.330739182239114,4.53647360511188,6.949534711853161,2.9818093290866043
btc1_atr_pct GE Q70(0.804549) & btc1_vwap_dist_d1 LE Q20(-0.503192),btc1_atr_pct GE Q70(0.804549),btc1_vwap_dist_d1 LE Q20(-0.503192),atr,vwap,270,192,0.23757177514283334,1.5654752557387315,3.938897899463332,3.019763153153249,-5.170144764053397,10.718029350104814,-6.491821771009583,10.659067085953879,2.972394149954289
btc1_atr_pct GE Q80(0.907279) & btc1_vwap_dist_d1 LE Q20(-0.503192),btc1_atr_pct GE Q80(0.907279),btc1_vwap_dist_d1 LE Q20(-0.503192),atr,vwap,219,160,0.047369425162643725,1.7102997851493766,4.847104740422567,3.282278816526219,-7.021996615905252,15.509696016771485,-8.257422988665596,15.034067085953879,2.953839883438393
btc1_atr_pct GE Q60(0.732295) & btc1_roc4_d3 LE Q20(-0.804736),btc1_atr_pct GE Q60(0.732295),btc1_roc4_d3 LE Q20(-0.804736),atr,roc,304,208,1.2855953860946792,1.6288392039920152,1.3621553429681872,2.0692128311025337,6.355196366550892,17.28854217061764,5.321043726066442,16.668682470569266,2.944827494580722
btc1_atr_pct_d1 GE Q80(0.0207423) & btc4_adx_d1 GE Q80(1.15404),btc1_atr_pct_d1 GE Q80(0.0207423),btc4_adx_d1 GE Q80(1.15404),atr,adx,153,96,0.5726367069068456,3.3438255712360627,4.439868389507522,2.4532958026275935,-1.1396436747287737,28.42636268343815,-2.8316910520553336,27.32573375262055,2.935109378251469
btc1_atr_pct GE Q80(0.907279) & btc4_roc4 LE Q20(-0.378217),btc1_atr_pct GE Q80(0.907279),btc4_roc4 LE Q20(-0.378217),atr,roc,157,163,0.3436457570742673,0.6861335240741246,5.741190119141361,2.7860342848498423,-3.412654790002911,8.442978225360442,-5.104702167329471,7.955846227058174,2.9252063548774325
btc4_bb_width GE Q80(0.0942267) & h4_ppo_hist_d3 GE Q80(0.373358),btc4_bb_width GE Q80(0.0942267),h4_ppo_hist_d3 GE Q80(0.373358),bb_,ppo,163,125,0.326705769052757,1.485686402287235,2.5326742143097207,2.713028611223459,6.2704369219270575,1.6846960167714826,5.805383409631183,0.5840670859538761,2.9216022055846995
btc1_atr_pct GE Q80(0.907279) & btc1_di_spread_d1 LE Q30(-2.59029),btc1_atr_pct GE Q80(0.907279),btc1_di_spread_d1 LE Q30(-2.59029),atr,di_spread,191,128,0.09571364459310523,2.979835883195538,4.435937664184601,3.188782781052816,-6.847476546097219,21.915946016771485,-8.539523923423772,20.81531708595388,2.908281650794529
btc1_vwap_dist_d1 LE Q20(-0.503192) & btc4_roc12 LE Q20(-2.18415),btc1_vwap_dist_d1 LE Q20(-0.503192),btc4_roc12 LE Q20(-2.18415),vwap,roc,150,156,0.5646221163582725,-0.005708071825267891,5.910364043984898,3.223012473049316,-5.688663282571909,5.9103370424125075,-7.380710659898469,5.450733752620543,2.8990302895489215
btc1_atr_pct GE Q80(0.907279) & btc4_bb_width GE Q80(0.0942267),btc1_atr_pct GE Q80(0.907279),btc4_bb_width GE Q80(0.0942267),atr,bb_,281,242,0.6329101232832894,0.7909261108199656,3.1565612166740813,1.9931821728508725,5.552143360369961,5.793786925862399,4.215967869164395,5.106381135540651,2.876975954328549
btc1_ppo_hist_d1 LE Q20(-0.0309186) & btc4_bb_width GE Q80(0.0942267),btc1_ppo_hist_d1 LE Q20(-0.0309186),btc4_bb_width GE Q80(0.0942267),ppo,bb_,161,135,0.56286660991457,1.0381357893104202,2.2849562991606804,3.1117845556472306,1.2595768830595588,10.069881201956669,-0.432470494267001,8.969252271139062,2.8769608056816973
btc1_atr_pct GE Q80(0.907279) & btc1_ppo_hist_d1 LE Q20(-0.0309186),btc1_atr_pct GE Q80(0.907279),btc1_ppo_hist_d1 LE Q20(-0.0309186),atr,ppo,177,139,0.591469372775903,2.1538307295983032,4.289601561518663,2.4101674726627524,-1.9372508531933832,17.402681628282274,-3.629298230519943,16.302052697464674,2.8709333552324554
btc1_atr_pct GE Q60(0.732295) & btc4_bb_width GE Q80(0.0942267),btc1_atr_pct GE Q60(0.732295),btc4_bb_width GE Q80(0.0942267),atr,bb_,386,289,0.4951872663012066,1.2195843403019724,2.284884638876618,2.1976985117486976,3.9451881854764466,9.175353456217856,2.512208165662841,8.420745286645918,2.8614855869274542
btc1_atr_pct GE Q60(0.732295) & h4_chop14 LE Q20(41.1434),btc1_atr_pct GE Q60(0.732295),h4_chop14 LE Q20(41.1434),atr,chop,255,221,0.12737937970396074,1.3438157870251581,2.782549797412149,3.8339332818549248,-0.7474868119836771,11.038542170617639,-1.6552204638200436,10.390401927582836,2.8544001634801983
btc1_atr_pct GE Q60(0.732295) & h4_ppo_hist_d3 GE Q80(0.373358),btc1_atr_pct GE Q60(0.732295),h4_ppo_hist_d3 GE Q80(0.373358),atr,ppo,241,193,0.9293498718677629,0.8445452702798961,2.3657537528906696,2.1180207126464063,1.9683215030435761,-1.9546822215704793,0.27627412571702337,-2.5371764373621915,2.8531819875319444
h1_atr_pct_d1 GE Q80(0.0524861) & m15_roc12_acc GE Q80(1.37304),h1_atr_pct_d1 GE Q80(0.0524861),m15_roc12_acc GE Q80(1.37304),atr,roc,190,181,0.20358374913574123,1.460151901358191,2.9953627612773666,2.6482703217565184,0.6973016297087895,10.188563420086403,-0.9947457476177632,9.08793448926879,2.852878204831168
h1_atr_pct_acc GE Q80(0.0723118) & m15_ppo_hist_acc GE Q80(0.0753278),h1_atr_pct_acc GE Q80(0.0723118),m15_ppo_hist_acc GE Q80(0.0753278),atr,ppo,247,176,0.690814463798552,1.5673991912766758,3.4056146054722802,2.347904713626053,-3.1083663864855424,14.884696016771485,-4.800413763812109,13.784067085953879,2.8494599105537968
btc1_atr_pct GE Q60(0.732295) & m15_vwap_dist_acc GE Q80(1.17818),btc1_atr_pct GE Q60(0.732295),m15_vwap_dist_acc GE Q80(1.17818),atr,vwap,274,226,0.9664839676836792,1.0040436276881604,3.9229573797571167,1.798688767317476,1.980436474119081,2.9377933619042267,0.2883890967925282,1.8371644310866273,2.830353611160578
btc4_roc4 GE Q80(1.9053) & h4_ppo_hist_d3 GE Q80(0.373358),btc4_roc4 GE Q80(1.9053),h4_ppo_hist_d3 GE Q80(0.373358),roc,ppo,167,105,0.7135381254017207,0.758928106032245,2.186345941113337,2.1226046236815668,0.36323292501291604,1.0751722072476753,-1.3288144523136438,1.8793051811919739,2.820463447787402
btc1_tsi_d1 LE Q30(-0.211069) & m15_roc12_acc GE Q80(1.37304),btc1_tsi_d1 LE Q30(-0.211069),m15_roc12_acc GE Q80(1.37304),tsi,roc,173,162,0.5090752474553828,0.9397651710359044,2.8164309601542854,2.2562251777029,1.2631671605880115,7.477288609364081,0.727189147423303,6.376659678546474,2.817739222924389
btc4_bb_width GE Q80(0.0942267) & btc4_roc4 GE Q80(1.9053),btc4_bb_width GE Q80(0.0942267),btc4_roc4 GE Q80(1.9053),bb_,roc,177,93,0.6973750894175768,1.5159833005758652,3.3297069553716003,1.9679495722926885,3.7124666609309074,10.045986339352126,2.0204192836043546,10.02062622573883,2.8171070472102793
btc1_bb_width GE Q80(0.0434586) & btc1_roc4_d1 LE Q20(-0.766142),btc1_bb_width GE Q80(0.0434586),btc1_roc4_d1 LE Q20(-0.766142),bb_,roc,221,139,0.960721522685648,1.3535724948356824,2.1234675443881836,1.8481328186315826,-0.08383673656889812,20.280379470008896,-0.8709067383298503,19.899174999622943,2.7889211044535664
btc4_roc12 LE Q20(-2.18415) & m15_ppo_hist_d3 LE Q20(-0.0662479),btc4_roc12 LE Q20(-2.18415),m15_ppo_hist_d3 LE Q20(-0.0662479),roc,ppo,141,130,0.977850966922396,0.17587212171190592,5.281582446021677,2.7365334026356516,0.7794218238110631,-2.0383809063054414,-0.2034056953594643,-3.139009837123041,2.7884739004159336
m15_atr_pct_d3 GE Q80(0.0315324) & m15_vwap_dist_acc GE Q80(1.17818),m15_atr_pct_d3 GE Q80(0.0315324),m15_vwap_dist_acc GE Q80(1.17818),atr,vwap,278,215,0.8103495261729573,0.998610224261856,2.8691493932507877,2.077963586718299,0.6518642953657334,-1.626931890205256,-0.6804708517449995,-2.7275608210228626,2.784953939764641
btc1_atr_pct GE Q70(0.804549) & m15_ppo_hist_acc GE Q80(0.0753278),btc1_atr_pct GE Q70(0.804549),m15_ppo_hist_acc GE Q80(0.0753278),atr,ppo,220,209,0.8880602689965809,1.574318898419603,4.651986232395822,2.058153659971395,-2.628057221965854,6.989959174666218,-4.3201045992924065,5.889330243848612,2.7809701203231527
btc1_atr_pct GE Q70(0.804549) & m15_roc12_acc GE Q80(1.37304),btc1_atr_pct GE Q70(0.804549),m15_roc12_acc GE Q80(1.37304),atr,roc,211,213,0.9140534549138811,0.7433223635208007,4.256353836610971,1.9619275138333412,1.82476483749128,3.3823485989311095,0.6066511094538143,2.281719668113503,2.772125844667957
btc1_atr_pct GE Q80(0.907279) & btc4_rvol20 GE Q80(1.45631),btc1_atr_pct GE Q80(0.907279),btc4_rvol20 GE Q80(1.45631),atr,rvol,141,160,0.25949588646280825,2.254130902464371,4.416335971177881,2.3928729794097787,2.197861540123121,18.009696016771485,1.924253879108619,17.53406708595388,2.756789789658453
btc1_roc4_acc LE Q20(-1.11272) & btc1_vwap_dist_d1 LE Q20(-0.503192),btc1_roc4_acc LE Q20(-1.11272),btc1_vwap_dist_d1 LE Q20(-0.503192),roc,vwap,254,187,0.2764991697472678,1.2629842717191735,2.8050340040513944,2.7641640679919663,-5.315959870498425,6.061166605006775,-6.614306460423407,6.564815749055491,2.7488983124158133
btc1_di_spread_d1 LE Q30(-2.59029) & h4_ppo_hist_d3 GE Q80(0.373358),btc1_di_spread_d1 LE Q30(-2.59029),h4_ppo_hist_d3 GE Q80(0.373358),di_spread,ppo,180,105,0.7524424742824464,1.2285136106249261,2.0830940813549863,3.1758104238032843,2.422447828539198,-1.781970649895186,1.2859560067681954,-1.9302186283318292,2.7434730635739406
btc4_adx_d1 GE Q80(1.15404) & btc4_bb_width GE Q80(0.0942267),btc4_adx_d1 GE Q80(1.15404),btc4_bb_width GE Q80(0.0942267),adx,bb_,182,131,0.39225571086926453,2.167205095427676,2.175830688740516,3.9683032156213915,3.600714006805376,15.266375406084457,3.007567728379911,14.929105253892814,2.73625917438154
btc1_vwap_dist_acc LE Q20(-0.820672) & m15_ppo_hist_acc GE Q80(0.0753278),btc1_vwap_dist_acc LE Q20(-0.820672),m15_ppo_hist_acc GE Q80(0.0753278),vwap,ppo,151,127,0.2853542956736032,2.560170775229182,4.201428120353334,2.5322606599392095,-1.2824822671193772,13.70359365456676,-2.974529644445937,12.602964723749153,2.719649894710313
h1_atr_pct_acc GE Q80(0.0723118) & m15_ppo_hist_d3 LE Q20(-0.0662479),h1_atr_pct_acc GE Q80(0.0723118),m15_ppo_hist_d3 LE Q20(-0.0662479),atr,ppo,210,146,0.7261382497969588,1.4888441045068475,3.379173101829518,2.1156060629696283,-1.783901377810004,8.035380948278338,-3.475948755136571,6.934752017460724,2.7187082963295555
