name,a,b,stable_dev,score,disc_veto,cal_veto,disc_bad_removed,cal_bad_removed,disc_clean_preserved,cal_clean_preserved,disc_delayed_preserved,cal_delayed_preserved,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp
m15_kdj_spread GE Q80(3.88) OR m15_ppo_hist_d3 GE Q80(0.0158154),m15_kdj_spread GE Q80(3.88),m15_ppo_hist_d3 GE Q80(0.0158154),True,0.375817431450521,27.45346869712352,26.834381551362686,29.554140127388536,29.342105263157897,74.73794549266248,75.22388059701493,71.5307582260372,72.37762237762237,0.08576573956230522,0.15836238899400656,0.3020248073593369,0.24803826328291545
m15_tsi_d3 GE Q90(1.98347) OR btc1_stoch_spread_d1 GE Q90(3.01605),m15_tsi_d3 GE Q90(1.98347),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.37373628843633355,18.274111675126903,19.18238993710692,20.382165605095544,21.710526315789476,82.80922431865828,81.7910447761194,82.54649499284692,84.79020979020979,0.07048328068100672,0.12770050736142857,0.26109192915595403,0.3777245644340038
m15_ema20_50_spread_d1 GE Q90(0.0565935) OR btc1_bb_pctb_d3 GE Q90(0.254743),m15_ema20_50_spread_d1 GE Q90(0.0565935),btc1_bb_pctb_d3 GE Q90(0.254743),True,0.37150886574887754,18.781725888324875,22.79874213836478,19.10828025477707,25.921052631578945,81.86582809224319,80.8955223880597,79.68526466380543,75.6993006993007,0.13605526351847752,0.10246991878088296,0.2625078596389506,0.40962008431277036
m15_kdj_j GE Q90(76.5194) OR m15_adx_acc GE Q80(0.667864),m15_kdj_j GE Q90(76.5194),m15_adx_acc GE Q80(0.667864),True,0.3701331208493804,26.86125211505922,29.71698113207547,27.006369426751593,31.18421052631579,72.22222222222221,70.29850746268657,74.96423462088698,72.72727272727273,0.054410565605333305,0.15787473169397048,0.36173944372213185,0.3128202090101996
m15_ema20_50_spread_d1 GE Q90(0.0565935) OR btc1_stoch_spread_d1 GE Q90(3.01605),m15_ema20_50_spread_d1 GE Q90(0.0565935),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.3621565824312915,19.16243654822335,21.69811320754717,20.50955414012739,23.42105263157895,82.59958071278825,78.50746268656717,78.826895565093,81.2937062937063,0.11559296963196806,0.09246954435276167,0.2427446862404491,0.4126498336141132
m15_kdj_j GE Q90(76.5194) OR btc1_donch_pos_d3 GE Q90(0.212789),m15_kdj_j GE Q90(76.5194),btc1_donch_pos_d3 GE Q90(0.212789),True,0.3605079542893509,18.44331641285956,21.12159329140461,19.10828025477707,22.63157894736842,81.23689727463312,81.04477611940298,83.8340486409156,76.92307692307693,0.1345333550293561,0.1653371680994824,0.21267532242164455,0.28921692957055367
m15_ema20_50_spread_d1 GE Q90(0.0565935) OR btc4_donch_pos LE Q10(0.241459),m15_ema20_50_spread_d1 GE Q90(0.0565935),btc4_donch_pos LE Q10(0.241459),True,0.3559772090651524,18.8663282571912,27.253668763102723,21.40127388535032,29.078947368421055,82.91404612159329,73.13432835820896,79.68526466380543,75.17482517482517,0.21995327196660053,0.12211589247779131,0.3672160112286812,0.19735574448099447
m15_er10_d3 GE Q90(0.216841) OR btc1_bb_pctb_d3 GE Q90(0.254743),m15_er10_d3 GE Q90(0.216841),btc1_bb_pctb_d3 GE Q90(0.254743),True,0.3545859875524248,18.82402707275804,22.58909853249476,19.363057324840767,26.44736842105263,80.29350104821803,81.94029850746269,82.97567954220315,76.74825174825175,0.09174426967227728,0.20462449326545773,0.252061112838493,0.3961647831121083
m15_kdj_j GE Q90(76.5194) OR btc1_stoch_spread_d1 GE Q90(3.01605),m15_kdj_j GE Q90(76.5194),btc1_stoch_spread_d1 GE Q90(3.01605),True,0.35403642057799745,18.527918781725887,19.49685534591195,20.50955414012739,20.526315789473685,83.01886792452831,81.34328358208955,82.26037195994277,82.6923076923077,0.11476242659592503,0.12355105275194966,0.21868478511083767,0.3191051047587985
m15_kdj_j GE Q90(76.5194) OR m15_chop14_acc LE Q10(-4.08654),m15_kdj_j GE Q90(76.5194),m15_chop14_acc LE Q10(-4.08654),True,0.3515240123988274,17.258883248730964,18.134171907756812,18.726114649681527,20.526315789473685,84.59119496855347,85.37313432835822,82.26037195994277,80.06993006993007,0.12633784261909958,0.16287894346044485,0.19584154176071655,0.25336087574614474
m15_kdj_j GE Q90(76.5194) OR m15_er10_d1 GE Q80(0.107262),m15_kdj_j GE Q90(76.5194),m15_er10_d1 GE Q80(0.107262),True,0.34518403418227195,25.296108291032148,26.519916142557655,26.751592356687897,28.947368421052634,74.94758909853249,78.2089552238806,75.67954220314735,69.58041958041959,0.166000330914165,0.1945054899164037,0.15007402195499198,0.22996583516050328
m15_kdj_j GE Q90(76.5194) OR m15_er10_d1 GE Q70(0.055889),m15_kdj_j GE Q90(76.5194),m15_er10_d1 GE Q70(0.055889),True,0.33180029257458077,33.71404399323181,34.59119496855346,34.394904458598724,37.631578947368425,66.56184486373165,69.85074626865672,66.23748211731044,63.11188811188811,0.07372669731702883,0.25184358313773525,0.24445638595021368,0.40966192835469734
m15_tsi_d3 GE Q90(1.98347) OR btc1_donch_pos_d3 GE Q90(0.212789),m15_tsi_d3 GE Q90(1.98347),btc1_donch_pos_d3 GE Q90(0.212789),True,0.3172612122516525,18.062605752961083,20.59748427672956,18.21656050955414,23.94736842105263,80.39832285115304,82.23880597014926,84.83547925608012,77.97202797202797,0.06832418887216718,0.18964509825146092,0.2458579282476242,0.4144542834711593
m15_ema20_50_spread_d1 GE Q90(0.0565935) OR btc1_bb_pctb_d3 GE Q80(0.157098),m15_ema20_50_spread_d1 GE Q90(0.0565935),btc1_bb_pctb_d3 GE Q80(0.157098),True,0.3136736034065781,27.580372250423014,31.498951781970653,28.9171974522293,33.28947368421053,73.27044025157232,70.74626865671641,72.24606580829757,66.25874125874127,0.26119738644987434,0.02535429706211101,0.501403458547227,0.2615828023083414
m15_er10_d3 GE Q90(0.216841) OR m15_chop14_acc LE Q10(-4.08654),m15_er10_d3 GE Q90(0.216841),m15_chop14_acc LE Q10(-4.08654),True,0.30233209930987825,17.8087986463621,18.92033542976939,19.363057324840767,21.578947368421055,83.22851153039832,84.17910447761194,82.26037195994277,79.1958041958042,0.09003503964364208,0.1546856124999757,0.18121188609666283,0.23046325315430582
m15_tsi_d3 GE Q90(1.98347) OR btc1_bb_pctb_d3 GE Q90(0.254743),m15_tsi_d3 GE Q90(1.98347),btc1_bb_pctb_d3 GE Q90(0.254743),True,0.3002357290542635,18.062605752961083,21.22641509433962,18.59872611464968,25.394736842105264,81.13207547169812,82.98507462686567,83.97711015736766,78.32167832167832,0.04222367550911361,0.1845299152596308,0.24728964631137795,0.5251564134935904
m15_tsi_d3 GE Q90(1.98347) OR m15_er10_d1 GE Q80(0.107262),m15_tsi_d3 GE Q90(1.98347),m15_er10_d1 GE Q80(0.107262),True,0.286873274359035,25.549915397631136,26.257861635220124,26.878980891719745,30.657894736842106,74.1090146750524,79.1044776119403,75.10729613733905,70.8041958041958,0.11071767078296837,0.2209299199376875,0.14957429369429442,0.34202035461962765
m15_er10_d1 GE Q80(0.107262) OR m15_ema20_50_spread_d1 GE Q90(0.0565935),m15_er10_d1 GE Q80(0.107262),m15_ema20_50_spread_d1 GE Q90(0.0565935),True,0.27558926783395093,25.846023688663283,28.09224318658281,26.11464968152866,30.789473684210527,74.42348008385744,76.11940298507463,71.95994277539342,69.05594405594405,0.11827483953952272,0.163846830677292,0.17670886667494978,0.15194190843712063
m15_chop14_acc LE Q10(-4.08654) OR m15_ema20_50_spread_d1 GE Q90(0.0565935),m15_chop14_acc LE Q10(-4.08654),m15_ema20_50_spread_d1 GE Q90(0.0565935),True,0.2739870297864474,17.639593908629443,19.968553459119498,18.21656050955414,22.105263157894736,83.85744234800838,81.94029850746269,79.82832618025752,78.84615384615384,0.10966596696562989,0.07904627468176184,0.18340142308619167,0.2552337740672507
m15_kdj_j GE Q90(76.5194) OR m15_er10_d3 GE Q90(0.216841),m15_kdj_j GE Q90(76.5194),m15_er10_d3 GE Q90(0.216841),True,0.2664268579709801,17.512690355329948,18.92033542976939,18.726114649681527,21.578947368421055,83.22851153039832,85.5223880597015,82.40343347639485,79.37062937062937,0.11067215160671383,0.1884147052716425,0.13367651130124836,0.13148622047723468
m15_tsi_d3 GE Q90(1.98347) OR m15_chop14_acc LE Q10(-4.08654),m15_tsi_d3 GE Q90(1.98347),m15_chop14_acc LE Q10(-4.08654),True,0.25534763712567055,16.962774957698816,18.18658280922432,18.21656050955414,21.31578947368421,84.27672955974843,85.07462686567165,82.54649499284692,80.94405594405595,0.052180406105741886,0.1456570644356744,0.17809151998282224,0.3198831201571637
m15_ppo_hist_d3 GE Q80(0.0158154) OR m15_tsi_d3 GE Q90(1.98347),m15_ppo_hist_d3 GE Q80(0.0158154),m15_tsi_d3 GE Q90(1.98347),True,0.25325869220636216,23.434856175972925,23.532494758909852,25.222929936305732,25.526315789473685,78.30188679245283,77.31343283582089,75.53648068669528,76.74825174825175,0.001524598310984726,0.09745341896660986,0.2159726186887213,0.323288229424637
m15_er10_d3 GE Q90(0.216841) OR m15_ema20_50_spread_d1 GE Q90(0.0565935),m15_er10_d3 GE Q90(0.216841),m15_ema20_50_spread_d1 GE Q90(0.0565935),True,0.22079168792555928,17.93570219966159,21.12159329140461,18.08917197452229,23.94736842105263,82.70440251572327,82.68656716417911,79.25608011444922,77.7972027972028,0.09880131414670203,0.1471368156699735,0.11892097828164327,0.14937744388388352
m15_tsi_d3 GE Q90(1.98347) OR m15_ema20_50_spread_d1 GE Q90(0.0565935),m15_tsi_d3 GE Q90(1.98347),m15_ema20_50_spread_d1 GE Q90(0.0565935),True,0.21379031532673298,15.439932318104907,16.928721174004195,16.178343949044585,19.342105263157894,85.42976939203353,85.22388059701493,82.689556509299,82.6923076923077,0.060189498574556036,0.07493064212777201,0.1388325841333834,0.21425316336368383
m15_kdj_j GE Q90(76.5194) OR m15_ema20_50_spread_d1 GE Q90(0.0565935),m15_kdj_j GE Q90(76.5194),m15_ema20_50_spread_d1 GE Q90(0.0565935),True,0.1983735724287625,16.962774957698816,18.448637316561843,17.197452229299362,19.86842105263158,84.90566037735849,84.17910447761194,79.97138769670958,80.06993006993007,0.1248350562889692,0.09529840889767671,0.09838161809907486,0.1705012116310718
m15_tsi_d3 GE Q90(1.98347) OR m15_er10_d3 GE Q90(0.216841),m15_tsi_d3 GE Q90(1.98347),m15_er10_d3 GE Q90(0.216841),True,0.18171314936844993,16.920473773265652,18.39622641509434,17.8343949044586,22.236842105263158,83.22851153039832,86.11940298507463,82.689556509299,80.76923076923077,0.029642665504503535,0.1790935178267996,0.13379206124008747,0.1852741608022016
m15_kdj_j GE Q90(76.5194) OR m15_tsi_d3 GE Q90(1.98347),m15_kdj_j GE Q90(76.5194),m15_tsi_d3 GE Q90(1.98347),True,0.155139716293893,14.720812182741117,15.775681341719078,15.414012738853502,18.289473684210527,85.9538784067086,87.46268656716418,84.97854077253218,83.3916083916084,0.04812850954283758,0.1261092721982947,0.09314719562880769,0.19052699723333888
m15_roc4 GE Q50(0.234584) OR btc1_di_spread_acc GE Q50(-2.44243),m15_roc4 GE Q50(0.234584),btc1_di_spread_acc GE Q50(-2.44243),False,1.9701844751209294,74.5346869712352,73.58490566037736,76.30573248407644,77.10526315789473,25.57651991614256,26.56716417910448,25.894134477825464,27.27272727272727,0.5040733671257805,0.6884810596816597,1.4306901977383242,1.7045461805461506
m15_close_ret4 GE Q50(0.234584) OR btc1_di_spread_acc GE Q50(-2.44243),m15_close_ret4 GE Q50(0.234584),btc1_di_spread_acc GE Q50(-2.44243),False,1.9701844751209294,74.5346869712352,73.58490566037736,76.30573248407644,77.10526315789473,25.57651991614256,26.56716417910448,25.894134477825464,27.27272727272727,0.5040733671257805,0.6884810596816597,1.4306901977383242,1.7045461805461506
m15_ppo_hist_d3 GE Q50(-0.0211379) OR btc1_di_spread_acc GE Q50(-2.44243),m15_ppo_hist_d3 GE Q50(-0.0211379),btc1_di_spread_acc GE Q50(-2.44243),False,1.878795367236939,73.01184433164129,69.44444444444444,76.30573248407644,73.42105263157895,29.140461215932913,32.83582089552239,28.040057224606578,33.39160839160839,0.38479547195352476,0.8855221189099776,1.4281221322347113,1.5384680882582562
m15_adx_acc GE Q60(0.326347) OR btc1_di_spread_acc GE Q50(-2.44243),m15_adx_acc GE Q60(0.326347),btc1_di_spread_acc GE Q50(-2.44243),False,1.8265744267091568,67.85109983079526,69.75890985324948,71.0828025477707,73.42105263157895,33.0188679245283,29.55223880597015,35.336194563662374,33.91608391608392,0.36939154173064603,0.3984002669876499,1.3925488306390021,1.5938930658949189
h4_chop14 GE Q50(50.0109) OR btc1_di_spread_acc GE Q50(-2.44243),h4_chop14 GE Q50(50.0109),btc1_di_spread_acc GE Q50(-2.44243),False,1.7565993874633983,72.92724196277496,73.32285115303984,76.81528662420382,76.44736842105263,28.30188679245283,26.56716417910448,30.042918454935624,32.86713286713287,0.39604461013000414,0.47181467992981035,1.2980644319731383,1.3376875765058933
btc4_bb_width LE Q50(0.05643) OR pre_range_4h LE Q50(2.42148),btc4_bb_width LE Q50(0.05643),pre_range_4h LE Q50(2.42148),False,1.7486251104973314,70.5160744500846,70.96436058700209,76.81528662420382,75.92105263157895,31.865828092243188,31.044776119402982,39.19885550786839,36.18881118881119,0.40983581405481145,0.47210764136000244,1.2396554555509827,1.394825673321765
btc1_di_spread_acc GE Q50(-2.44243) OR pre_range_4h LE Q50(2.42148),btc1_di_spread_acc GE Q50(-2.44243),pre_range_4h LE Q50(2.42148),False,1.6496850093532869,73.30795262267344,69.44444444444444,77.57961783439491,72.10526315789474,28.197064989517816,31.044776119402982,33.90557939914164,37.58741258741259,0.32901654130831604,0.6008136510215045,1.6045790365278187,1.2674520937759648
h4_chop14 GE Q50(50.0109) OR pre_range_4h LE Q50(2.42148),h4_chop14 GE Q50(50.0109),pre_range_4h LE Q50(2.42148),False,1.6111079332938607,71.99661590524535,69.916142557652,74.26751592356688,72.5,27.77777777777778,28.955223880597014,36.194563662374826,37.58741258741259,0.16933006786735408,0.10343565117568598,1.611685645982159,1.462254281751744
m15_chop14 GE Q60(55.1317) OR btc4_bb_width LE Q50(0.05643),m15_chop14 GE Q60(55.1317),btc4_bb_width LE Q50(0.05643),False,1.581622894447054,70.43147208121827,73.27044025157232,76.17834394904459,76.57894736842105,32.59958071278826,27.761194029850746,34.620886981402,30.244755244755243,0.46126660005889386,0.8744744230268259,1.0541861520511855,1.1932665108314497
m15_ppo_hist_d3 GE Q50(-0.0211379) OR h4_chop14 GE Q50(50.0109),m15_ppo_hist_d3 GE Q50(-0.0211379),h4_chop14 GE Q50(50.0109),False,1.5440120918005353,74.15397631133672,73.16561844863732,75.92356687898089,75.26315789473685,25.262054507337528,26.268656716417908,30.185979971387695,31.11888111888112,0.16565562798949518,0.49463371570792525,1.4662102231728071,1.3429646524581567
m15_er10_d1 GE Q60(0.00984256) OR btc1_di_spread_acc GE Q50(-2.44243),m15_er10_d1 GE Q60(0.00984256),btc1_di_spread_acc GE Q50(-2.44243),False,1.5416774806559748,69.83925549915398,68.60587002096436,73.88535031847134,71.05263157894737,32.38993710691824,31.791044776119403,31.330472103004293,33.39160839160839,0.49095120598898295,0.31059277805834556,1.4100849490540925,1.182149471437969
m15_adx_acc GE Q70(0.476858) OR btc1_di_spread_acc GE Q50(-2.44243),m15_adx_acc GE Q70(0.476858),btc1_di_spread_acc GE Q50(-2.44243),False,1.4794207127817391,63.45177664974619,65.19916142557652,66.62420382165605,68.94736842105263,37.526205450733755,34.626865671641795,39.34191702432045,38.63636363636363,0.29912604114544317,0.43245429469524416,1.1168461281980986,1.385150034467892
m15_chop14 GE Q60(55.1317) OR btc1_di_spread_acc GE Q50(-2.44243),m15_chop14 GE Q60(55.1317),btc1_di_spread_acc GE Q50(-2.44243),False,1.4617671104961831,68.10490693739425,67.0335429769392,70.70063694267516,69.86842105263158,31.865828092243188,33.582089552238806,35.050071530758224,35.13986013986014,0.260196071727983,0.6149084587337598,1.2135812028648894,1.1496564386625818
m15_adx_acc GE Q60(0.326347) OR pre_range_4h LE Q50(2.42148),m15_adx_acc GE Q60(0.326347),pre_range_4h LE Q50(2.42148),False,1.4477209344125725,70.05076142131979,67.55765199161425,74.14012738853502,72.5,31.341719077568136,33.582089552238806,37.76824034334764,37.93706293706294,0.45374480520620214,0.1875702203120817,1.7285897083553907,1.1783633947561862
m15_er10_d1 GE Q60(0.00984256) OR pre_range_4h LE Q50(2.42148),m15_er10_d1 GE Q60(0.00984256),pre_range_4h LE Q50(2.42148),False,1.423481062354838,69.28934010152284,66.45702306079664,72.86624203821655,70.26315789473684,32.075471698113205,35.82089552238806,37.19599427753934,38.111888111888106,0.4235295554311178,0.38347368603919696,1.367383350300953,0.9684693375817668
m15_ppo_hist_d3 GE Q60(-0.00980363) OR btc1_di_spread_acc GE Q50(-2.44243),m15_ppo_hist_d3 GE Q60(-0.00980363),btc1_di_spread_acc GE Q50(-2.44243),False,1.3953445514979899,68.02030456852792,64.67505241090147,70.44585987261146,68.28947368421052,33.43815513626834,37.46268656716418,32.61802575107296,37.76223776223776,0.29531017977555796,0.6022456787154781,1.051523265640761,1.2171514015142106
m15_chop14 GE Q60(55.1317) OR m15_ppo_hist_d3 GE Q50(-0.0211379),m15_chop14 GE Q60(55.1317),m15_ppo_hist_d3 GE Q50(-0.0211379),False,1.3675932076908,65.1015228426396,65.30398322851153,69.29936305732484,67.63157894736842,36.897274633123686,34.92537313432836,37.76824034334764,37.23776223776224,0.29319512106962786,0.4820924003694924,1.2120676583323795,1.027846172244034
m15_er10_d1 GE Q60(0.00984256) OR h4_chop14 GE Q50(50.0109),m15_er10_d1 GE Q60(0.00984256),h4_chop14 GE Q50(50.0109),False,1.3418865697250535,69.20473773265653,67.66247379454927,71.71974522292993,70.52631578947368,30.92243186582809,34.02985074626866,32.61802575107296,34.79020979020979,0.3027533065311705,0.25669035181187194,1.263155182177806,1.0348960681077135
m15_er10_d1 GE Q70(0.055889) OR h4_chop14 GE Q50(50.0109),m15_er10_d1 GE Q70(0.055889),h4_chop14 GE Q50(50.0109),False,1.3349120270563264,64.80541455160744,62.526205450733755,66.87898089171973,65.52631578947368,34.80083857442348,38.50746268656716,37.05293276108726,40.73426573426573,0.23527363136763352,0.27239435985356814,1.0581670688864468,1.0832991080876775
h4_donch_pos_d3 LE Q30(0.0363804) OR btc4_bb_width LE Q50(0.05643),h4_donch_pos_d3 LE Q30(0.0363804),btc4_bb_width LE Q50(0.05643),False,1.3252119339179282,64.21319796954315,66.35220125786164,68.40764331210191,72.36842105263158,37.10691823899371,41.04477611940299,41.05865522174535,33.91608391608392,0.2859270841757235,0.5857502921450759,1.0956607532299465,0.9553959428910296
m15_ppo_hist_d3 GE Q60(-0.00980363) OR h4_chop14 GE Q50(50.0109),m15_ppo_hist_d3 GE Q60(-0.00980363),h4_chop14 GE Q50(50.0109),False,1.3185332262096237,69.7123519458545,68.65828092243187,71.46496815286623,71.05263157894737,29.559748427672954,31.19402985074627,34.47782546494993,35.31468531468531,0.21651052842023422,0.3384812041107137,1.146513537451857,1.0669703736491547
m15_ppo_hist_d3 GE Q50(-0.0211379) OR pre_range_4h LE Q50(2.42148),m15_ppo_hist_d3 GE Q50(-0.0211379),pre_range_4h LE Q50(2.42148),False,1.3008043490073322,70.60067681895093,67.13836477987421,75.6687898089172,69.73684210526315,30.92243186582809,35.373134328358205,37.76824034334764,36.53846153846153,0.20880826819898163,0.3764925707330374,1.6822579457839155,1.040026534300572
m15_er10_d1 GE Q60(0.00984256) OR btc4_bb_width LE Q50(0.05643),m15_er10_d1 GE Q60(0.00984256),btc4_bb_width LE Q50(0.05643),False,1.2992786309909792,68.69712351945854,71.80293501048219,72.61146496815286,75.52631578947368,33.22851153039832,31.791044776119403,35.622317596566525,27.797202797202797,0.39256237002598166,0.4419968073698283,1.0855234161710152,0.8322486453851677
m15_ppo_hist_d3 GE Q50(-0.0211379) OR btc1_rsi_d3 GE Q70(2.76449),m15_ppo_hist_d3 GE Q50(-0.0211379),btc1_rsi_d3 GE Q70(2.76449),False,1.2789699808772952,66.41285956006769,67.50524109014675,67.89808917197452,69.60526315789474,33.542976939203356,32.6865671641791,36.48068669527897,32.69230769230769,0.1814559735228296,0.3325694207975028,1.0678094151163289,1.2499176015277724
m15_er10_d1 GE Q70(0.055889) OR btc4_bb_width LE Q50(0.05643),m15_er10_d1 GE Q70(0.055889),btc4_bb_width LE Q50(0.05643),False,1.2625599388142874,64.29780033840947,67.29559748427673,68.02547770700636,71.3157894736842,37.526205450733755,36.86567164179104,40.05722460658083,31.993006993006993,0.2973796328021683,0.4575561594006752,0.8906267586401816,0.915658957154136
h4_chop14 GE Q50(50.0109) OR btc4_bb_width LE Q50(0.05643),h4_chop14 GE Q50(50.0109),btc4_bb_width LE Q50(0.05643),False,1.2536530424722607,71.40439932318104,71.54088050314465,74.64968152866241,77.63157894736842,28.61635220125786,31.19402985074627,34.33476394849785,32.34265734265735,0.17603953154603091,0.6297092342705977,1.0127078668166023,1.791560420854497
m15_adx_d3 LE Q30(-2.25983) OR btc4_bb_width LE Q50(0.05643),m15_adx_d3 LE Q30(-2.25983),btc4_bb_width LE Q50(0.05643),False,1.2437415676582628,66.11675126903553,66.45702306079664,68.91719745222929,69.07894736842105,36.79245283018868,33.43283582089553,36.48068669527897,38.111888111888106,0.3520944033250068,0.5678487311272404,0.8392086781807678,0.9677679076038976
h4_chop14 GE Q50(50.0109) OR btc1_stoch_k_d1 GE Q70(1.25682),h4_chop14 GE Q50(50.0109),btc1_stoch_k_d1 GE Q70(1.25682),False,1.2279980984710155,65.05922165820644,64.30817610062893,66.7515923566879,68.55263157894737,32.70440251572327,35.82089552238806,40.629470672389125,41.43356643356643,0.06737239540215062,0.2951958165171371,1.126778289099236,1.638445058537255
m15_adx_d3 LE Q30(-2.25983) OR m15_ppo_hist_d3 GE Q50(-0.0211379),m15_adx_d3 LE Q30(-2.25983),m15_ppo_hist_d3 GE Q50(-0.0211379),False,1.2234087898617694,68.65482233502537,65.041928721174,69.42675159235668,66.57894736842105,32.18029350104822,33.43283582089553,32.33190271816881,39.86013986013986,0.1408932313821645,0.5469621704412422,1.2452850784018663,1.0670769733329788
btc1_rsi_d3 GE Q70(2.76449) OR pre_range_4h LE Q50(2.42148),btc1_rsi_d3 GE Q70(2.76449),pre_range_4h LE Q50(2.42148),False,1.220965318159483,66.87817258883248,67.19077568134172,69.93630573248407,71.1842105263158,33.22851153039832,34.32835820895522,42.34620886981402,36.53846153846153,0.46134067583748084,0.11249816098033893,1.3762612414464188,1.0473044943061123
btc1_stoch_k_d1 GE Q70(1.25682) OR pre_range_4h LE Q50(2.42148),btc1_stoch_k_d1 GE Q70(1.25682),pre_range_4h LE Q50(2.42148),False,1.2172002345210335,64.93231810490694,60.901467505241094,68.6624203821656,66.05263157894737,34.90566037735849,42.38805970149254,45.493562231759654,45.97902097902098,0.3528861661328555,0.12327042568198177,1.4426129820810707,1.0193277632938784
m15_adx_acc GE Q60(0.326347) OR btc4_bb_width LE Q50(0.05643),m15_adx_acc GE Q60(0.326347),btc4_bb_width LE Q50(0.05643),False,1.2083860999577745,69.1201353637902,72.79874213836479,71.71974522292993,77.23684210526316,32.70440251572327,28.35820895522388,34.620886981402,30.419580419580424,0.31269817814020734,0.47158082371982846,0.8436957246347726,1.3956596949677222
m15_kdj_spread GE Q70(1.90944) OR btc4_bb_width LE Q50(0.05643),m15_kdj_spread GE Q70(1.90944),btc4_bb_width LE Q50(0.05643),False,1.2042313120643404,64.46700507614213,68.50104821802935,68.15286624203821,73.28947368421052,37.63102725366876,35.67164179104478,39.05579399141631,33.74125874125874,0.3487605243891515,0.3331792180116651,0.7973348707347535,1.2125951825809476
btc4_bb_width LE Q50(0.05643) OR pre_dd_from_high_24h GE Q50(-2.00467),btc4_bb_width LE Q50(0.05643),pre_dd_from_high_24h GE Q50(-2.00467),False,1.194180900195269,72.41962774957699,71.0167714884696,76.81528662420382,76.44736842105263,28.40670859538784,33.731343283582085,35.622317596566525,30.244755244755243,0.22926991602370933,0.43114283367039014,0.876997806679023,1.2279425888046993
m15_ppo_hist_d3 GE Q60(-0.00980363) OR btc4_bb_width LE Q50(0.05643),m15_ppo_hist_d3 GE Q60(-0.00980363),btc4_bb_width LE Q50(0.05643),False,1.1852241812873008,69.03553299492386,72.43186582809224,73.63057324840764,75.52631578947368,32.70440251572327,31.19402985074627,35.47925608011445,28.146853146853147,0.24073305027048436,0.21636568167216486,1.0046185382335415,0.9069695003875071
h4_chop14 GE Q50(50.0109) OR pre_dd_from_high_24h GE Q50(-2.00467),h4_chop14 GE Q50(50.0109),pre_dd_from_high_24h GE Q50(-2.00467),False,1.1760492703307373,70.55837563451777,65.56603773584906,73.88535031847134,68.42105263157895,29.140461215932913,34.179104477611936,35.336194563662374,40.909090909090914,0.09965648840983826,0.12711889547012267,1.0192924840063013,1.3541076294453105
btc1_stoch_k_d1 GE Q70(1.25682) OR pre_dd_from_high_24h GE Q50(-2.00467),btc1_stoch_k_d1 GE Q70(1.25682),pre_dd_from_high_24h GE Q50(-2.00467),False,1.1729667656025853,66.07445008460236,59.486373165618446,70.31847133757961,64.21052631578948,32.18029350104822,42.98507462686567,44.20600858369099,45.8041958041958,0.17890613711952477,0.20193762698879536,1.2495144046856974,0.9091802034235156
h4_donch_pos_d3 LE Q30(0.0363804) OR pre_dd_from_high_24h GE Q50(-2.00467),h4_donch_pos_d3 LE Q30(0.0363804),pre_dd_from_high_24h GE Q50(-2.00467),False,1.1662610608655233,69.24703891708968,64.20335429769392,72.9936305732484,71.05263157894737,28.61635220125786,42.83582089552239,39.91416309012876,36.71328671328671,0.04204285807608762,0.5644856955419644,1.0961640206067051,1.0492863696662613
m15_adx_d3 LE Q30(-2.25983) OR btc1_di_spread_acc GE Q50(-2.44243),m15_adx_d3 LE Q30(-2.25983),btc1_di_spread_acc GE Q50(-2.44243),False,1.1578669771587844,65.86294416243655,62.21174004192872,67.64331210191082,64.07894736842105,35.84905660377358,35.82089552238806,33.90557939914164,44.40559440559441,0.3927520774462892,0.3218243052640209,0.800435313105278,0.9976650641831442
h4_chop14 GE Q50(50.0109) OR h4_donch_pos_d3 LE Q30(0.0363804),h4_chop14 GE Q50(50.0109),h4_donch_pos_d3 LE Q30(0.0363804),False,1.1490412971581678,65.82064297800339,64.72746331236897,66.7515923566879,70.39473684210526,31.656184486373167,38.80597014925373,38.62660944206009,36.888111888111894,0.11268030103947116,0.4639846744954983,1.0177420085450066,1.3534132236755827
m15_chop14 GE Q60(55.1317) OR pre_dd_from_high_24h GE Q50(-2.00467),m15_chop14 GE Q60(55.1317),pre_dd_from_high_24h GE Q50(-2.00467),False,1.1475460251059098,67.76649746192894,64.30817610062893,71.21019108280254,67.5,32.70440251572327,36.268656716417915,38.483547925608015,40.20979020979021,0.3278832875117304,0.35645899648161466,0.8970973385021827,0.755826259606758
m15_adx_acc GE Q60(0.326347) OR h4_chop14 GE Q50(50.0109),m15_adx_acc GE Q60(0.326347),h4_chop14 GE Q50(50.0109),False,1.138775604896858,68.61252115059222,67.24318658280922,70.06369426751591,69.86842105263158,30.29350104821803,30.74626865671642,35.336194563662374,37.93706293706294,0.09811471751682352,0.0849051678247319,1.1263722924479365,1.0248469747336522
m15_ppo_hist_d3 GE Q60(-0.00980363) OR pre_range_4h LE Q50(2.42148),m15_ppo_hist_d3 GE Q60(-0.00980363),pre_range_4h LE Q50(2.42148),False,1.129117539398071,68.10490693739425,64.15094339622641,73.24840764331209,67.10526315789474,32.80922431865828,38.95522388059702,41.48783977110158,39.68531468531469,0.13849921691834532,0.26247794365508126,1.482169779765222,0.931531927246359
