name,feature,family,side,q,threshold,stable_dev,score,disc_veto,cal_veto,disc_bad_removed,cal_bad_removed,disc_clean_preserved,cal_clean_preserved,disc_delayed_preserved,cal_delayed_preserved,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp
h4_range_pct GE Q60(2.95485),h4_range_pct,other,GE,0.6,2.954852765571009,False,-0.1834834822975471,40.01692047377327,43.9727463312369,35.6687898089172,42.5,59.43396226415094,54.77611940298508,49.49928469241774,49.47552447552447,-0.054441614997619334,0.05626154561839236,-0.5633374733953541,-0.27241778756999147
btc4_ema20_50_spread_d1 LE Q60(0.0405304),btc4_ema20_50_spread_d1,btc,LE,0.6,0.04053037007160301,False,-0.18393062571194402,59.98307952622673,62.05450733752621,61.146496815286625,58.026315789473685,41.090146750524106,34.92537313432836,40.915593705293276,41.78321678321678,0.11007683257891236,-0.08782583846222014,0.4529946282653802,-0.3947457904867816
btc1_price_ema20_pct GE Q60(0.418157),btc1_price_ema20_pct,btc,GE,0.6,0.4181569175250742,False,-0.18462077473757105,40.01692047377327,39.83228511530398,37.324840764331206,44.86842105263158,58.59538784067087,62.68656716417911,59.513590844062946,59.96503496503497,-0.10627172252248311,0.16437290885538147,-0.6150523514499158,0.4260514771014209
h4_mfi_acc LE Q60(3.44864),h4_mfi_acc,mfi,LE,0.6,3.448643359228292,False,-0.18472988934875723,59.98307952622673,55.71278825995807,56.81528662420382,54.736842105263165,38.36477987421384,42.98507462686567,39.05579399141631,45.10489510489511,-0.166608905460013,-0.014125946978295278,-0.34186799517643673,-0.10425630392987806
h4_atr_pct GE Q60(3.28466),h4_atr_pct,atr,GE,0.6,3.284658909824959,False,-0.18503893974457658,40.01692047377327,47.48427672955975,35.4140127388535,45.78947368421053,58.280922431865825,49.40298507462686,48.354792560801144,45.629370629370634,-0.030243034948987182,0.041013489623208166,-0.5378995286171815,0.0886703455364346
btc1_kdj_spread LE Q40(0.343865),btc1_kdj_spread,btc,LE,0.4,0.34386493581524474,False,-0.18525145961265116,40.01692047377327,34.22431865828092,42.1656050955414,29.86842105263158,60.48218029350105,63.43283582089553,58.941344778254646,63.11188811188811,0.009629814532160504,-0.2724857122064054,0.09394746053721337,-0.42276542065203737
btc4_di_spread_d3 LE Q60(4.77287),btc4_di_spread_d3,btc,LE,0.6,4.772871912938806,False,-0.18545544385854676,59.98307952622673,60.48218029350105,61.401273885350314,58.026315789473685,40.77568134171908,41.492537313432834,40.915593705293276,36.01398601398601,-0.06237571270175081,-0.05188670802639983,0.1612281044975009,-0.4579107778547741
m15_stoch_raw LE Q60(51.2615),m15_stoch_raw,stoch,LE,0.6,51.261469756770936,False,-0.18545734293202848,59.98307952622673,56.97064989517819,60.0,57.10526315789474,40.77568134171908,41.940298507462686,39.77110157367668,44.230769230769226,0.08272007919170593,-0.2262776230557213,-0.3622520439287513,0.23751566031751703
h4_roc12_d1 LE Q50(1.27088),h4_roc12_d1,roc,LE,0.5,1.2708778110584906,False,-0.18603902895151636,50.0,49.73794549266247,52.35668789808917,48.94736842105264,49.37106918238994,52.23880597014925,57.65379113018598,50.52447552447552,0.020365323377511957,-0.22163854433476027,0.35223294102629266,-0.44806666671888673
m15_kdj_j_d3 LE Q50(19.2756),m15_kdj_j_d3,kdj,LE,0.5,19.27555266895082,False,-0.18623972480415213,50.0,47.27463312368973,47.64331210191083,47.10526315789474,46.43605870020964,52.537313432835816,51.645207439198856,56.81818181818182,-0.2316131249107511,-0.1759849412586506,-0.3978991726286601,0.20140407519662573
h4_close_ret1 GE Q40(0.790117),h4_close_ret1,other,GE,0.4,0.7901168010630456,False,-0.18653833421754334,59.98307952622673,61.94968553459119,58.34394904458598,61.05263157894737,40.670859538784065,34.776119402985074,33.047210300429185,34.96503496503497,0.09187885726734278,-0.2206126255571187,-0.27225974754468096,0.09733112707006208
btc1_ema50_200_spread_pct LE Q50(0.268984),btc1_ema50_200_spread_pct,btc,LE,0.5,0.2689836731396111,False,-0.18684041332199036,50.21150592216582,64.36058700209644,50.19108280254777,63.421052631578945,51.677148846960165,39.25373134328358,48.927038626609445,29.72027972027972,0.22107782064915377,0.40243131187709713,0.30944303633781833,-0.7339976018786109
m15_ema20_50_spread_d3 LE Q60(0.000968994),m15_ema20_50_spread_d3,ema,LE,0.6,0.0009689944653512397,False,-0.18717233473823322,59.98307952622673,57.494758909853246,60.63694267515923,55.39473684210526,40.14675052410902,41.04477611940299,41.05865522174535,44.40559440559441,-0.14261261809808506,-0.10296727876924328,-0.4085863040144603,-0.2792049683510315
btc4_er10_d1 LE Q50(0.00459468),btc4_er10_d1,btc,LE,0.5,0.004594678789430651,False,-0.18727492819090827,50.0,57.80922431865828,51.33757961783439,55.52631578947368,51.99161425576519,40.8955223880597,48.783977110157366,41.43356643356643,-0.17555190402910603,0.0670638994143763,-0.2699855518306351,-0.37771029768624087
h4_ema20_50_spread_d3 LE Q40(-0.145625),h4_ema20_50_spread_d3,ema,LE,0.4,-0.14562536278791338,False,-0.1884968615862973,40.01692047377327,45.9643605870021,38.34394904458599,41.71052631578947,59.64360587002096,48.507462686567166,57.36766809728183,54.89510489510489,0.194623086600478,-0.044902356550940214,0.153223684961873,-0.5755306575194649
btc1_rvol20_d1 GE Q60(0.0505393),btc1_rvol20_d1,btc,GE,0.6,0.0505393279271524,False,-0.18879822155901438,40.14382402707275,41.299790356394126,38.853503184713375,40.39473684210526,61.63522012578616,55.970149253731336,52.93276108726752,60.48951048951049,-0.03769629939339739,-0.2669832025146448,-0.4405231539021763,0.3908807706615452
m15_kdj_spread_d3 LE Q60(11.4587),m15_kdj_spread_d3,kdj,LE,0.6,11.458693719743213,False,-0.19098886674041454,59.98307952622673,58.9622641509434,58.34394904458598,61.18421052631579,37.84067085953878,41.7910447761194,41.48783977110158,45.97902097902098,-0.23257343458599727,0.06413441067000791,-0.322275375674804,0.476947881131311
btc4_bb_pctb LE Q50(0.620413),btc4_bb_pctb,btc,LE,0.5,0.6204133254238285,False,-0.19197474744330373,50.04230118443317,60.74423480083857,49.681528662420384,57.23684210526315,51.46750524109015,38.50746268656716,49.213161659513595,35.31468531468531,0.08825352114985259,0.0773894149545381,0.03488541959014524,-0.5683270484925959
h4_roc4_d3 LE Q60(2.25461),h4_roc4_d3,roc,LE,0.6,2.254607061575085,False,-0.19214435493955923,59.98307952622673,54.76939203354297,58.34394904458598,55.26315789473685,38.469601677148844,50.59701492537313,43.63376251788269,43.70629370629371,-0.16702793833759516,0.29064374371182317,-0.40285062794430676,-0.2903071321667582
btc4_wpr LE Q50(-39.2146),btc4_wpr,btc,LE,0.5,-39.2146165669112,False,-0.19288860738865618,50.08460236886633,55.13626834381551,49.80891719745223,51.31578947368421,52.20125786163522,42.53731343283582,47.63948497854077,43.88111888111888,0.03646377099465054,0.11587834410710818,-0.1620307746681907,-0.5850349625504544
h4_atr_pct_d3 GE Q60(-0.0739616),h4_atr_pct_d3,atr,GE,0.6,-0.07396155072081584,False,-0.1944215927290106,40.01692047377327,38.78406708595388,38.089171974522294,39.86842105263158,60.167714884696025,60.447761194029844,60.22889842632332,64.16083916083916,-0.19358391616319554,0.20952915257531257,-0.5642657731358923,-0.11960377777024078
btc4_roc4 GE Q70(1.32954),btc4_roc4,btc,GE,0.7,1.3295383781802617,False,-0.19510742077011517,30.456852791878177,25.57651991614256,27.388535031847134,26.842105263157894,66.0377358490566,74.17910447761194,69.8140200286123,74.12587412587412,-0.2129379500792813,-0.054421729907526584,-0.6000618948785577,0.24742885956430716
btc4_close_ret4 GE Q70(1.32954),btc4_close_ret4,btc,GE,0.7,1.3295383781802617,False,-0.19510742077011517,30.456852791878177,25.57651991614256,27.388535031847134,26.842105263157894,66.0377358490566,74.17910447761194,69.8140200286123,74.12587412587412,-0.2129379500792813,-0.054421729907526584,-0.6000618948785577,0.24742885956430716
btc1_roc12_acc LE Q40(-0.484141),btc1_roc12_acc,btc,LE,0.4,-0.4841407163015886,False,-0.19582601675362155,40.01692047377327,34.43396226415094,38.089171974522294,36.05263157894737,61.111111111111114,67.91044776119402,54.36337625178827,63.11188811188811,0.03270730791728296,0.08939512383839388,-0.7673507915003819,0.13590077798864064
btc4_cmf LE Q20(-0.0610012),btc4_cmf,btc,LE,0.2,-0.0610012476943692,False,-0.19628035436131647,20.050761421319795,29.08805031446541,17.961783439490446,20.394736842105264,78.19706498951781,65.82089552238806,81.68812589413447,68.88111888111888,0.023285883129461865,-0.18227379233685415,0.03378276749583353,-0.5136503645947942
h1_atr_pct GE Q70(1.71162),h1_atr_pct,atr,GE,0.7,1.7116206118920536,False,-0.19654984184007557,29.991539763113366,36.16352201257861,25.73248407643312,32.89473684210527,68.86792452830188,60.59701492537314,58.941344778254646,56.29370629370629,-0.0500115620594994,-0.033763093210261275,-0.6458107721423684,-0.14410331949619992
btc1_atr_pct_d1 GE Q40(-0.00968041),btc1_atr_pct_d1,btc,GE,0.4,-0.0096804136874088,False,-0.19724612364582894,60.0253807106599,59.85324947589099,58.34394904458598,61.8421052631579,39.62264150943396,44.02985074626866,37.625178826895564,41.43356643356643,-0.0999938814888552,0.5620888521296847,-0.449862710517143,0.08590222396958036
btc1_bb_width_d1 LE Q50(-7.71255e-05),btc1_bb_width_d1,btc,LE,0.5,-7.712548969347234e-05,False,-0.19849369488240218,50.0,47.85115303983228,48.66242038216561,44.86842105263158,49.056603773584904,52.38805970149254,49.35622317596567,46.67832167832168,-0.16104530640447112,-0.2021309653048322,0.029824139478835887,-0.41538271709308894
pre_ret_12h GE Q40(0.70584),pre_ret_12h,pre_,GE,0.4,0.7058401579934294,False,-0.19927583348180533,59.98307952622673,57.07547169811321,57.19745222929936,57.763157894736835,38.15513626834382,38.2089552238806,38.054363376251786,48.6013986013986,-0.11410353510100245,-0.15041518576831747,-0.37419559999791846,0.34096378157758744
h1_mfi_acc GE Q40(-5.51338),h1_mfi_acc,mfi,GE,0.4,-5.513384334870824,False,-0.1997446924093772,59.98307952622673,59.11949685534591,60.0,56.315789473684205,39.41299790356394,36.86567164179104,41.48783977110158,43.00699300699301,-0.09408646971653624,0.041926329269835305,-0.44135163212406997,-0.1785119736518176
pre_range_2h GE Q70(2.50499),pre_range_2h,pre_,GE,0.7,2.5049850662009088,False,-0.1998322218736323,29.991539763113366,31.39412997903564,26.62420382165605,27.368421052631582,69.18238993710692,68.05970149253731,60.94420600858369,61.713286713286706,-0.14152071403801936,-0.08497934109270633,-0.6228168668131367,-0.3386196029475742
btc1_tsi_acc LE Q40(-1.30874),btc1_tsi_acc,btc,LE,0.4,-1.3087437074133224,False,-0.19993827251538132,40.22842639593909,37.63102725366876,37.70700636942676,37.89473684210527,58.17610062893082,64.32835820895522,57.65379113018598,60.48951048951049,-0.097621628151963,0.1401912126674666,-0.6310377026287557,-0.38670765561640186
btc1_bb_pctb_acc LE Q60(-0.0494782),btc1_bb_pctb_acc,btc,LE,0.6,-0.0494782213822655,False,-0.2000610148796773,59.98307952622673,59.27672955974843,57.07006369426752,60.26315789473684,37.84067085953878,41.940298507462686,39.62804005722461,40.73426573426573,-0.16177409122682757,0.20863251494566482,-0.3673701615974824,0.027913088406556708
btc1_kdj_spread_d3 LE Q50(-2.21228),btc1_kdj_spread_d3,btc,LE,0.5,-2.2122807355381084,False,-0.20016130858762887,50.0,52.93501048218029,48.40764331210191,54.60526315789473,46.9601677148847,45.223880597014926,51.50214592274678,49.65034965034965,-0.3661541259215852,-0.07277912896646888,-0.27653120014490484,0.21222843649643197
btc4_ema50_200_spread_pct GE Q50(2.57066),btc4_ema50_200_spread_pct,btc,GE,0.5,2.570656300448837,False,-0.2004561453976285,50.25380710659898,23.0083857442348,47.77070063694268,23.289473684210527,48.63731656184486,76.4179104477612,43.490701001430615,76.92307692307693,-0.22936467821182904,-0.00045668283808952825,-0.38206942560905083,0.051360845657617116
h1_rvol20_d3 GE Q40(-0.100193),h1_rvol20_d3,rvol,GE,0.4,-0.10019299792798796,False,-0.20052277878296668,59.98307952622673,54.76939203354297,59.23566878980891,52.368421052631575,40.670859538784065,42.23880597014925,37.19599427753934,48.07692307692308,-0.250455621196228,-0.1974221697085261,-0.29138200705012784,0.01719473395680804
btc1_ema50_200_spread_d3 LE Q60(0.0530096),btc1_ema50_200_spread_d3,btc,LE,0.6,0.0530095763837223,False,-0.2009368574619257,60.0253807106599,60.9538784067086,61.52866242038216,56.71052631578948,41.509433962264154,35.82089552238806,39.91416309012876,43.18181818181818,0.0878083391999312,-0.07472038214714394,0.42866562566920263,-0.4200247265589835
btc1_tsi_d3 LE Q50(3.10489),btc1_tsi_d3,btc,LE,0.5,3.104890004252598,False,-0.20112879093514097,50.0,39.20335429769392,52.86624203821656,36.973684210526315,49.685534591194966,60.59701492537314,52.07439198855508,59.61538461538461,-0.002294113191853145,-0.17707127955397062,0.28284291575342746,-0.48826374253656846
btc1_cmo_d1 LE Q60(-0.212427),btc1_cmo_d1,btc,LE,0.6,-0.2124273771488334,False,-0.2012346338096304,59.98307952622673,62.00209643605869,61.146496815286625,59.86842105263158,41.61425576519916,36.268656716417915,36.48068669527897,38.81118881118881,0.1689398608283859,0.2115013883807847,-0.05310971198721515,-0.6912477040279587
btc4_body_pct LE Q50(0.567962),btc4_body_pct,btc,LE,0.5,0.5679618837640344,False,-0.2014699782014253,50.04230118443317,50.20964360587003,55.28662420382165,48.94736842105264,50.62893081761006,50.0,56.50929899856938,48.77622377622377,0.2909443017092572,-0.2858767466444593,1.0838793844842316,-0.3842288467417371
pre_dd_from_high_48h LE Q30(-6.09558),pre_dd_from_high_48h,pre_,LE,0.3,-6.09558384836005,False,-0.20152918408670828,29.991539763113366,39.255765199161424,25.85987261146497,33.94736842105263,69.81132075471697,56.11940298507463,62.231759656652365,58.39160839160839,0.045685920865700225,-0.17094653864693587,-0.3705085126572694,-0.4969697667610117
m15_price_ema50_pct LE Q60(0.817488),m15_price_ema50_pct,ema,LE,0.6,0.8174876032747802,False,-0.20183588126583746,59.98307952622673,60.9538784067086,59.49044585987261,57.10526315789474,38.67924528301887,37.76119402985075,45.35050071530758,41.78321678321678,-0.08714477483131515,-0.09517482729427307,-0.12013753545665773,-0.42741080306062484
btc4_roc4_acc LE Q50(0.567914),btc4_roc4_acc,btc,LE,0.5,0.5679139606581562,False,-0.201956431835465,50.0,50.943396226415096,46.87898089171975,51.973684210526315,47.903563941299794,52.98507462686567,48.927038626609445,45.45454545454545,-0.16196993856588798,0.07896013249312128,-0.4443566580831983,0.4477905231248175
btc1_stoch_k_d1 LE Q50(-2.95058),btc1_stoch_k_d1,btc,LE,0.5,-2.95058151131299,False,-0.20329630168049434,50.169204737732656,49.58071278825996,50.318471337579616,47.23684210526316,50.524109014675055,48.80597014925373,46.49499284692418,51.22377622377622,-0.07862166388540946,0.05475731530954586,-0.21349097567145792,-0.5543020391160384
btc1_range_pct GE Q80(1.05328),btc1_range_pct,btc,GE,0.8,1.0532751845712036,False,-0.20330433439188533,20.050761421319795,16.247379454926623,14.904458598726114,13.026315789473683,79.76939203354297,82.23880597014926,72.53218884120172,83.04195804195804,-0.15670082684813358,-0.15708475960135804,-0.7048014227123771,-0.23058712353077915
btc4_stoch_spread_d1 LE Q50(4.78331),btc4_stoch_spread_d1,btc,LE,0.5,4.783312457829737,False,-0.20379589494794179,50.04230118443317,50.83857442348009,53.12101910828025,49.60526315789473,51.15303983228512,49.40298507462686,49.35622317596567,49.47552447552447,0.2074727117578154,-0.22211459122034494,0.2754155785710025,-0.45081111966885234
h1_vwap_dist_d1 LE Q60(-0.403797),h1_vwap_dist_d1,vwap,LE,0.6,-0.40379692565995157,False,-0.20431280170603713,59.98307952622673,59.43396226415094,58.34394904458598,56.44736842105264,40.77568134171908,37.16417910447761,32.18884120171674,39.68531468531469,-0.10726132716565152,-0.1848958675981328,-0.30645015877690995,0.045517537576542866
btc4_tsi GE Q40(-4.84036),btc4_tsi,btc,GE,0.4,-4.840358221740948,False,-0.2046789621523156,59.98307952622673,49.266247379454924,58.216560509554135,50.26315789473684,36.477987421383645,48.208955223880594,42.91845493562232,56.993006993006986,-0.21700373967256487,-0.2603219234793701,-0.3060088701245234,0.6585998497290054
m15_tsi_d1 LE Q50(0.246029),m15_tsi_d1,tsi,LE,0.5,0.24602937637950356,False,-0.2061937209720355,50.0,47.53668763102725,48.152866242038215,45.921052631578945,50.73375262054507,51.7910447761194,47.63948497854077,52.7972027972028,0.05652261817425057,-0.15738390943449032,-0.5037333243737387,0.17103476007906004
m15_cmo LE Q60(14.738),m15_cmo,cmo,LE,0.6,14.738008802647858,False,-0.20653626274990083,59.98307952622673,63.259958071278824,60.0,59.60526315789474,40.461215932914044,37.61194029850746,39.19885550786839,35.66433566433567,0.1702962453240087,-0.007398660751715247,-0.0591103009982098,-0.4924250835447196
m15_adx_d3 GE Q60(-0.482861),m15_adx_d3,adx,GE,0.6,-0.48286104598270596,False,-0.20724390018590777,40.01692047377327,42.76729559748428,39.74522292993631,42.368421052631575,58.280922431865825,59.1044776119403,61.659513590844064,54.37062937062937,-0.24415196855371873,-0.01702368235136209,-0.5183721997476111,-0.33311402239574484
btc1_roc12_d1 LE Q40(-0.316648),btc1_roc12_d1,btc,LE,0.4,-0.3166481937448728,False,-0.20742312133523078,40.059221658206425,35.53459119496855,38.98089171974522,36.44736842105264,62.05450733752621,67.61194029850746,53.934191702432045,60.31468531468531,-0.07986079743684758,0.10715210649704132,-0.6859392203289504,0.010777214760566922
h4_tsi_acc GE Q60(1.17121),h4_tsi_acc,tsi,GE,0.6,1.171207531514765,False,-0.20770073985039555,40.01692047377327,43.08176100628931,39.61783439490446,39.73684210526316,60.691823899371066,52.08955223880597,58.0829756795422,56.64335664335665,-0.0001372666463075739,-0.22251415828750787,0.02005361334438338,-0.46195274795317764
btc4_roc12 LE Q30(-1.05639),btc4_roc12,btc,LE,0.3,-1.0563904246559177,False,-0.20801018016758183,30.20304568527919,38.67924528301887,27.770700636942674,34.60526315789474,70.75471698113208,60.74626865671642,65.52217453505007,58.74125874125874,-0.030186013817362425,0.1130721568790779,-0.17591957461907315,-0.6937821608376126
btc4_close_ret12 LE Q30(-1.05639),btc4_close_ret12,btc,LE,0.3,-1.0563904246559177,False,-0.20801018016758183,30.20304568527919,38.67924528301887,27.770700636942674,34.60526315789474,70.75471698113208,60.74626865671642,65.52217453505007,58.74125874125874,-0.030186013817362425,0.1130721568790779,-0.17591957461907315,-0.6937821608376126
btc1_mfi_acc LE Q60(-0.64424),btc1_mfi_acc,btc,LE,0.6,-0.6442395738250554,False,-0.20810555839249403,59.98307952622673,56.91823899371069,57.5796178343949,55.39473684210526,39.308176100628934,44.62686567164179,38.483547925608015,38.81118881118881,-0.09843506031686201,-0.06826208355729646,-0.31492891302969117,-0.45055988437018024
btc1_ppo_hist_d1 LE Q30(-0.017574),btc1_ppo_hist_d1,btc,LE,0.3,-0.017574015409422834,False,-0.2103358052914222,29.991539763113366,27.568134171907754,28.662420382165603,24.210526315789473,69.28721174004193,72.38805970149254,65.95135908440629,67.83216783216784,-0.20251178137329073,-0.08316939237942578,-0.6168647209180069,-0.295285110602202
m15_er10_d3 LE Q50(-0.0104497),m15_er10_d3,er10,LE,0.5,-0.0104497354497372,False,-0.21049258669160945,50.0,48.532494758909856,51.33757961783439,44.86842105263158,50.524109014675055,45.52238805970149,49.92846924177397,55.069930069930074,-0.16776451866527942,-0.29001956849283383,0.19726800420221247,-0.3244458305805874
btc1_roc4_acc LE Q40(-0.57614),btc1_roc4_acc,btc,LE,0.4,-0.5761400905962777,False,-0.21060101941517217,40.01692047377327,34.11949685534591,36.560509554140125,36.05263157894737,58.59538784067087,68.50746268656717,57.65379113018598,63.63636363636363,-0.12263620405628932,0.0700737295877163,-0.6000824918205043,-0.20839229075475474
btc1_er10 GE Q40(0.199482),btc1_er10,btc,GE,0.4,0.1994820414296097,False,-0.2111559648454912,59.98307952622673,66.45702306079664,59.10828025477707,67.63157894736842,39.83228511530398,32.6865671641791,40.343347639484975,34.96503496503497,-0.1145308406807939,0.2840496187912859,-0.41738714938177446,0.7212821779847947
btc1_body_pct GE Q80(0.533432),btc1_body_pct,btc,GE,0.8,0.5334318950317906,False,-0.2117058444032205,20.473773265651438,16.50943396226415,14.777070063694268,13.815789473684212,77.67295597484278,82.08955223880598,74.8211731044349,81.81818181818183,-0.1547434539976144,-0.1289813141719125,-0.7054989717628511,-0.3318604138769371
btc4_wpr_d3 LE Q60(17.8994),btc4_wpr_d3,btc,LE,0.6,17.899369389288175,False,-0.21242658291410926,60.0253807106599,54.50733752620545,61.01910828025478,53.289473684210535,39.308176100628934,48.507462686567166,42.63233190271817,42.48251748251749,0.16662290526909235,-0.13370865747023264,0.9755481556068796,-0.46331411651971044
m15_rvol20_d3 LE Q50(-0.0180422),m15_rvol20_d3,rvol,LE,0.5,-0.018042247989568848,False,-0.21264331667928385,50.0,49.16142557651992,49.80891719745223,43.42105263157895,50.10482180293501,47.76119402985074,48.927038626609445,49.82517482517482,0.02514145243013518,-0.1686325570866859,-0.41264446397607973,-0.39208264618369293
m15_er10_acc LE Q60(0.0235659),m15_er10_acc,er10,LE,0.6,0.023565863829747638,False,-0.21324409801037886,59.98307952622673,60.11530398322851,60.12738853503185,58.42105263157895,40.77568134171908,38.656716417910445,39.77110157367668,40.55944055944056,-0.061066866455903104,-0.1283037927259978,-0.4431943682093256,-0.29523615088565747
btc1_ema20_50_spread_d3 GE Q60(0.0969951),btc1_ema20_50_spread_d3,btc,GE,0.6,0.0969951069447194,False,-0.21348471567969263,40.10152284263959,41.299790356394126,36.43312101910828,42.89473684210526,57.75681341719078,55.37313432835821,56.65236051502146,61.01398601398601,-0.1919585613974727,-0.12477259111556505,-0.508285592028492,0.3547426021797858
m15_atr_pct_acc LE Q60(0.0101986),m15_atr_pct_acc,atr,LE,0.6,0.0101985699573958,False,-0.2145013028950654,59.98307952622673,55.76519916142557,58.47133757961783,53.94736842105263,39.41299790356394,45.52238805970149,41.05865522174535,41.78321678321678,0.2295797396984885,-0.09657686634760076,-0.48392608736655224,-0.25684800755812376
btc4_cmo LE Q50(4.67406),btc4_cmo,btc,LE,0.5,4.6740609116811545,False,-0.2146710681221793,50.08460236886633,59.85324947589099,50.57324840764331,55.13157894736842,53.77358490566038,37.16417910447761,46.065808297567955,38.46153846153847,0.09904767458635123,-0.05707172430108953,-0.19688494752790076,-0.44129452108071876
btc4_vwap_dist_d1 GE Q60(0.706535),btc4_vwap_dist_d1,btc,GE,0.6,0.7065349802475085,False,-0.21492663789220423,40.14382402707275,40.56603773584906,37.07006369426751,44.34210526315789,60.691823899371066,59.55223880597015,53.0758226037196,61.88811188811189,-0.1030706753633528,0.3989911884621545,-0.6135210629211953,0.6485487257358791
btc1_kdj_j LE Q40(65.3084),btc1_kdj_j,btc,LE,0.4,65.30836007202038,False,-0.21504764862007092,40.22842639593909,35.115303983228515,42.547770700636946,31.18421052631579,58.80503144654088,64.17910447761194,61.08726752503576,62.76223776223776,0.015136337438496197,-0.1463941300127456,0.30691302072154436,-0.5894931443269541
m15_bb_pctb_d1 LE Q60(0.225862),m15_bb_pctb_d1,bb_,LE,0.6,0.22586224169455005,False,-0.21556216501407524,59.98307952622673,61.897274633123686,60.38216560509554,62.5,40.77568134171908,39.1044776119403,39.05579399141631,36.53846153846153,-0.03884460695550726,-0.1343108126356517,-0.46744776970780877,0.38398469202695085
pre_dd_from_high_12h LE Q50(-1.27037),pre_dd_from_high_12h,pre_,LE,0.5,-1.27036816267459,False,-0.21587352755378744,50.0,52.41090146750524,47.13375796178344,49.21052631578947,50.62893081761006,45.223880597014926,41.3447782546495,44.40559440559441,-0.09984024115764599,0.056765742484888304,-0.4848690776201482,-0.17354423088102944
pre_range_1h GE Q70(1.87982),pre_range_1h,pre_,GE,0.7,1.8798160116287876,False,-0.2166418245081777,29.991539763113366,32.337526205450736,25.477707006369428,30.92105263157895,68.55345911949685,66.11940298507463,61.23032904148784,63.286713286713294,-0.1812718133230628,0.058159280772461686,-0.5818420161830484,0.10850766659507871
pre_bounce_from_low_4h GE Q70(1.8302),pre_bounce_from_low_4h,pre_,GE,0.7,1.8301952183629573,False,-0.21721875538865149,29.991539763113366,33.700209643605874,27.006369426751593,34.3421052631579,69.81132075471697,65.82089552238806,60.37195994277539,63.63636363636363,-0.14768474279617944,0.03651936300684255,-0.6407948831910539,-0.09986178607412688
btc1_roc4_d1 LE Q30(-0.562815),btc1_roc4_d1,btc,LE,0.3,-0.5628151418183625,False,-0.21748812215769653,30.076142131979694,28.82599580712788,26.369426751592357,28.947368421052634,67.9245283018868,70.8955223880597,66.38054363376253,71.15384615384616,-0.23389783432939826,0.07652022026395233,-0.5809813398987982,-0.21468545629824398
btc4_adx_d1 GE Q50(-0.051472),btc4_adx_d1,btc,GE,0.5,-0.0514719579579541,False,-0.2179430830292563,50.08460236886633,47.74633123689728,47.77070063694268,46.973684210526315,49.37106918238994,49.55223880597015,46.20886981402003,56.29370629370629,-0.07506303733211843,0.19465309908624873,-0.5745017060407147,-0.3988582410417828
m15_roc12_acc GE Q70(1.0681),m15_roc12_acc,roc,GE,0.7,1.0681013879083678,False,-0.21889999259386894,29.991539763113366,34.43396226415094,27.770700636942674,29.86842105263158,69.28721174004193,60.895522388059696,64.09155937052932,61.18881118881119,-0.09785412326483055,-0.186820759202578,-0.24594214173630102,-0.5511900770452581
pre_range_24h GE Q60(8.15728),pre_range_24h,pre_,GE,0.6,8.157279174643417,False,-0.21905973549753316,40.01692047377327,43.18658280922432,35.54140127388535,43.15789473684211,59.85324947589099,52.68656716417911,47.92560801144492,53.4965034965035,-0.003233638232827421,0.1350613136902692,-0.6293765891450674,-0.02685337838696833
btc1_kdj_j GE Q40(65.3084),btc1_kdj_j,btc,GE,0.4,65.30836007202038,False,-0.21983805516287372,60.6175972927242,64.8846960167715,58.59872611464968,68.8157894736842,40.670859538784065,35.82089552238806,37.19599427753934,37.23776223776224,-0.016343083091994393,0.27050139247131216,-0.5282019975090259,1.089242556233984
h1_adx_acc GE Q40(-0.118033),h1_adx_acc,adx,GE,0.4,-0.11803293448317466,False,-0.22011924987875778,59.98307952622673,64.51781970649894,57.961783439490446,65.39473684210526,39.83228511530398,37.014925373134325,39.77110157367668,32.34265734265735,0.10466614208851927,0.24332664538471294,0.0910950212106556,-0.6311473838115097
btc4_atr_pct_d3 GE Q50(-0.0359472),btc4_atr_pct_d3,btc,GE,0.5,-0.0359472261724751,False,-0.22020703558338983,50.04230118443317,56.0272536687631,51.46496815286624,56.71052631578948,50.83857442348009,44.776119402985074,49.49928469241774,42.83216783216783,-0.004442282104340681,0.2071941542728648,-0.24989175518643147,-0.6674716425953412
h4_donch_pos LE Q50(0.526672),h4_donch_pos,donch,LE,0.5,0.5266724039013189,False,-0.22068829973060333,50.0,60.74423480083857,49.80891719745223,57.10526315789474,51.78197064989518,37.76119402985075,48.21173104434907,40.20979020979021,0.3112719255599598,0.09226910935457167,0.06845809873907782,-0.6300328974245032
btc4_roc4_d3 LE Q60(1.33265),btc4_roc4_d3,btc,LE,0.6,1.3326493166493705,False,-0.22077125700953742,60.06768189509306,59.067085953878404,58.59872611464968,56.84210526315789,38.36477987421384,44.47761194029851,43.776824034334766,37.06293706293706,-0.18272584841321898,-0.08715018372925298,0.05611214025856226,-0.37068437946766275
btc1_roc12_acc LE Q30(-0.822717),btc1_roc12_acc,btc,LE,0.3,-0.8227169163554837,False,-0.22310337114911105,29.991539763113366,23.0083857442348,27.643312101910826,25.657894736842106,71.27882599580713,77.91044776119404,63.23319027181689,76.92307692307693,-0.08420918847058502,-0.10378573065478636,-0.744913168608394,0.13940093539920162
